numCinema;nomCinema;ancienneRegion;nouvelleRegion;adresseCinema;numCommune;nomCommune;populationCommune;numDepartement;numUniteUrbaine;nomUniteUrbaine;populationUniteUrbaine;situationGeographique;nbEcrans;nbFauteuils;nbSemainesActivite;nbSeances;nbEntrees2020;nbEntrees2019;evolutionEntrees;trancheEntrees;proprietaireCinema;programmateurCinema;AE;categorieAE;labelAE;genre;multiplexe;zoneCommune;nbFilmsProgrammes;nbFilmsInedits;nbFilmsSemaine1;PdMentreesFilmsFR;PdMentreesFilmsUSA;PdMentreesFilmsEUR;PdMentreesFilmsAutres;nbFilmsAE;PdMentreesFilmsAE;latitude;longitude;geolocalisation
82133;L'ALHAMBRA;Nord-Pas-de-Calais;Hauts-de-France;2 RUE JEAN JAURÈS;62193;Calais;75961;62;62504;Calais;100640;04-Unités urbaines de 100 000 hbts ou plus;4;498;31;2846;20002;30495;-0,344089195;De 20 à 30 000 entrées;LES FILMS DE LA BASSE COUR;;OUI;B;RDJPPR;FIXE;NON;C;162;95;30;52,18181818;28,33333333;11,60606061;7,878787879;125;53,51515152;50.9517558;1.8543260999999802;50.9517558, 1.8543260999999802
82961;L AIGLON;Aquitaine;Nouvelle Aquitaine;RUE ANNE DE NEUBOURG;64160;Cambo-les-Bains;6708;64;64203;Cambo-les-Bains;6708;06-autres communes et unités urbaines;1;110;29;291;3803;104790;-0,963708369;De 2 à 5 000 entrées;DOILLET MARIE-HELENE CATHERINE;SAINT LOUIS;OUI;E;JP;FIXE;NON;I;128;100;4;69,71492633;24,53555413;5,076873799;0,67264574;57;15,87123639;43.35874;-1.397218;43.35874, -1.397218
84711;OLYMPIA;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;5 RUE D ANTIBES;06029;Cannes;74285;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;4;727;30;3685;36043;8506;3,237361862;De 30 à 40 000 entrées;SOCIETE PROVENCALE DE GERANCES CINEMATOGRAPHIQUES;UGC MEDITERRANEE;NON;NON;;FIXE;NON;B;84;68;45;69,45244957;17,54082613;7,742555235;5,264169068;18;44,51488953;43.552366;7.016598;43.552366, 7.016598
85993;CINE CARBONNE;Midi-Pyrénées;Occitanie;BOIS DE CASTRES;31107;Carbonne;5502;31;31204;Carbonne;6499;06-autres communes et unités urbaines;1;206;30;277;5050;29680;-0,829851752;De 5 à 10 000 entrées;ASSOCIATION CINEFOL 31;;OUI;E;JP;FIXE;NON;C;206;156;0;59,55399061;30,14084507;6,713615023;3,591549296;131;59,92957746;43.286407;1.200892;43.286407, 1.200892
86072;CGR LE COLISEE;Languedoc-Roussillon;Occitanie;10 BD OMER SARRAUT;11069;Carcassonne;45996;11;11501;Carcassonne;48527;05-Unités urbaines de 20 000 à 100 000 hbts;3;337;1;60;610;8445;-0,92776791;Moins de 2000 entrées;LE COLISEE;;NON;NON;;FIXE;NON;C;12;2;1;69,6996943;8,119043338;19,41197626;2,7692861;11;88,91386441;43.216587;2.352707;43.216587, 2.352707
86313;LE COTENTIN;Basse-Normandie;Normandie;RUE HOLGATE;50099;Carentan les Marais;7920;50;50204;Carentan;9305;06-autres communes et unités urbaines;2;316;28;847;6737;9655;-0,302226825;De 5 à 10 000 entrées;CHAMPALAUNE BRUNO MAURICE GERARD;SARL CINEODE;OUI;E;;FIXE;NON;C;112;86;19;70,15384615;20,46153846;3,435897436;5,948717949;45;41,43589744;49.302896;-1.247604;49.302896, -1.247604
86561;REX;Bretagne;Bretagne;21 AVENUE MILN;56034;Carnac;4236;56;56215;Carnac;8003;06-autres communes et unités urbaines;2;422;27;584;10320;24017;-0,570304368;De 10 à 20 000 entrées;CINEGYR CARNAC;CINEGYR CARNAC;OUI;E;;FIXE;NON;C;79;66;42;48,57401539;46,76324129;2,987777275;1,674966048;22;17,27780293;47.572383;-3.075775;47.572383, -3.075775
86772;SALLE DES FETES;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;BOULODROME;84030;Caromb;3249;84;00754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;1;200;21;77;2224;90061;-0,975305626;De 2 à 5 000 entrées;CINEVAL;;OUI;C;;ITINERANT;NON;B;51;27;0;52,16414489;20,55020633;18,88124713;8,404401651;31;79,00045851;44.109395;5.112026;44.109395, 5.112026
86781;RIVOLI;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;56 AVENUE VICTOR HUGO;84031;Carpentras;28699;84;00754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;4;612;31;3124;52036;25258;1,060178953;De 50 à 80 000 entrées;PRO SPECT IMAGES;;OUI;C;RDJPPR;FIXE;NON;B;168;109;79;42,78305885;48,62879485;6,118245368;2,469900931;90;12,4716326;44.050347;5.047636;44.050347, 5.047636
87941;LE CASTELIA;Midi-Pyrénées;Occitanie;17 RUE PONT FAURÉ;31116;Castelginest;9917;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;1;190;31;485;8796;3669;1,397383483;De 5 à 10 000 entrées;VEO CINEMAS;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;114;71;5;65,31587057;25,96302003;3,343605547;5,377503852;58;29,38366718;43.693325;1.429742;43.693325, 1.429742
87966;L'ODYSSEE;Aquitaine;Nouvelle Aquitaine;PLACE JOSE BES;47052;Casteljaloux;4659;47;47102;Casteljaloux;4659;06-autres communes et unités urbaines;1;185;30;282;4216;40373;-0,895573775;De 2 à 5 000 entrées;CINE 2000 - L'ODYSSEE;SNC SAGEC - CINE 32 VEO;OUI;E;JPPR;FIXE;NON;I;120;86;1;63,65338326;32,94998663;3,396630115;0;73;47,55282161;44.313986;0.084494;44.313986, 0.084494
88236;VEO CASTELNAUDARY;Languedoc-Roussillon;Occitanie;39, BOULEVARD GENERAL LAPASSET;11076;Castelnaudary;10969;11;11302;Castelnaudary;12212;06-autres communes et unités urbaines;3;447;31;1965;26920;7726;2,484338597;De 20 à 30 000 entrées;VEO CASTELNAUDARY;SNC SAGEC - CINE 32 VEO;NON;NON;;FIXE;NON;C;190;126;53;46,26325534;45,74145767;4,805588285;3,189698704;95;27,36912978;43.320632;1.951331;43.320632, 1.951331
88371;SALLE COMMUNALE POLYVALENTE;Midi-Pyrénées;Occitanie;SALLE COMMUNALE POLYVALENTE;09082;Castelnau-Durban;444;09;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;80;28;169;2788;17877;-0,844045421;De 2 à 5 000 entrées;ASSOCIATION DEVELOPPEMENT ACTION CULTURELLE FOIX ARIEGE;;OUI;E;JP;ITINERANT;NON;R;32;18;0;63,27148807;30,25369178;4,108292314;2,36652783;26;32,09011738;43.001442;1.33357;43.001442, 1.33357
88512;VOX;Midi-Pyrénées;Occitanie;11 RUE DU COLLEGE;82033;Castelsarrasin;13886;82;82401;Castelsarrasin;26467;05-Unités urbaines de 20 000 à 100 000 hbts;1;184;29;173;3462;552147;-0,993729931;De 2 à 5 000 entrées;COMMUNE DE CASTELSARRASIN;SNC SAGEC - CINE 32 VEO;OUI;D;;FIXE;NON;C;99;75;0;57,01350361;31,08447608;10,36323668;1,538783628;54;28,93855333;44.037315;1.109842;44.037315, 1.109842
88751;KURSAAL;Aquitaine;Nouvelle Aquitaine;PLACE E LANDOUAT;40075;Castets;2120;40;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;106;30;304;2879;42060;-0,931550166;De 2 à 5 000 entrées;ASSOCIATION CASTESIENNE CINE KURSAAL;SAINT LOUIS;OUI;E;;FIXE;NON;R;123;106;1;50,29761905;34,1468254;4,880952381;10,67460317;55;40,09920635;43.882158;-1.145369;43.882158, -1.145369
90112;CINEMA THEATRE;Midi-Pyrénées;Occitanie;32 RUE DES RECOLLETS;82037;Caussade;6841;82;82203;Caussade;8205;06-autres communes et unités urbaines;1;240;31;510;8918;16318;-0,453486947;De 5 à 10 000 entrées;ACTION CINEMATOGRAPHIQUE DU TARN;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;C;163;86;7;61,16352201;34,17190776;3,825995807;0,838574423;107;16,77148847;44.162933;1.538724;44.162933, 1.538724
94997;MEGA CGR;Champagne-Ardenne;Grand-Est;RUE AUGUSTIN FRESNEL;51108;Châlons-en-Champagne;45268;51;51501;Châlons-en-Champagne;57901;05-Unités urbaines de 20 000 à 100 000 hbts;9;1601;31;8925;72285;7649;8,450254935;De 50 à 80 000 entrées;CINE CHAMPAGNE;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;124;90;87;60,92360319;22,75940707;9,885974914;6,431014823;20;45,08551881;48.940758;4.397745;48.940758, 4.397745
95006;LA COMETE;Champagne-Ardenne;Grand-Est;5 RUE DES FRIPIERS;51108;Châlons-en-Champagne;45268;51;51501;Châlons-en-Champagne;57901;05-Unités urbaines de 20 000 à 100 000 hbts;1;153;25;463;12592;19644;-0,358990022;De 10 à 20 000 entrées;LA COMETE SCENE NATIONALE DE CHALONS EN CHAMPAGNE;;OUI;D;RDJPPR;FIXE;NON;C;123;70;1;62,54604994;31,92795743;5,157593123;0,368399509;96;13,13958248;48.956167;4.363554;48.956167, 4.363554
95052;ESPACE DES ARTS;Bourgogne;Bourgogne - Franche-Comté;5 BIS AV NICEPHORE NIEPCE;71076;Chalon-sur-Saône;45390;71;71501;Chalon-sur-Saône;74911;05-Unités urbaines de 20 000 à 100 000 hbts;2;1134;7;62;3511;35737;-0,901754484;De 2 à 5 000 entrées;COMMUNE DE CHALON SUR SAONE;;NON;NON;;FIXE;NON;C;15;3;0;65,63565206;20,91907587;8,193409923;5,251862139;10;41,58565838;46.779485;4.849123;46.779485, 4.849123
95405;CINE'MALRAUX;Rhône-Alpes;Auvergne - Rhône-Alpes;67 PLACE FRANCOIS MITTERRAND;73065;Chambéry;59697;73;73601;Chambéry;187010;04-Unités urbaines de 100 000 hbts ou plus;1;157;23;338;5389;179095;-0,969909824;De 5 à 10 000 entrées;ASSOCIATION MAISON DE LA CULTURE DE CHAMBERY ET DE SAVOIE;;OUI;B;JPPR;FIXE;NON;C;72;20;6;66,55366361;25,5335542;5,24693736;2,665844826;56;22,99869019;45.563024;5.924935;45.563024, 5.924935
95451;FORUM CINEMA;Rhône-Alpes;Auvergne - Rhône-Alpes;28 PLACE DU FORUM;73065;Chambéry;59697;73;73601;Chambéry;187010;04-Unités urbaines de 100 000 hbts ou plus;2;235;19;870;8502;38768;-0,780695419;De 5 à 10 000 entrées;FORUM CINEMA;SARL EXHANTHUS;OUI;B;RDJP;FIXE;NON;C;120;49;7;53,81964388;24,95692131;13,52670879;7,69672602;93;34,14704193;45.592248;5.919227;45.592248, 5.919227
96611;REPUBLIQUE;Franche-Comté;Bourgogne - Franche-Comté;4 AV EDOUARD HERRIOT;39097;Champagnole;7916;39;39301;Champagnole;9841;06-autres communes et unités urbaines;3;389;30;1212;10108;7463;0,354415115;De 10 à 20 000 entrées;LES TROIS REPUBLIQUES;;OUI;E;RDJP;FIXE;NON;C;122;105;24;54,21455939;30,33205619;1,340996169;14,11238825;53;46,87100894;46.748543;5.906232;46.748543, 5.906232
99631;JACQUES DEMY;Pays de la Loire;Pays de la Loire;RUE DU STADE;44029;Divatte-sur-Loire;6701;44;44120;La Chapelle-Basse-Mer;6701;06-autres communes et unités urbaines;1;189;30;190;4115;168656;-0,975601224;De 2 à 5 000 entrées;ASSOCIATION JEANNE D'ARC;SARL GPCI;OUI;E;;FIXE;NON;I;105;88;0;54,05585106;28,25797872;14,49468085;3,191489362;59;21,94148936;47.270881;-1.337067;47.270881, -1.337067
102173;CRYSTAL PALACE;Bourgogne;Bourgogne - Franche-Comté;14 RUE DE BOURGOGNE;58059;La Charité-sur-Loire;4966;58;00254;La Charité-sur-Loire;5450;06-autres communes et unités urbaines;2;301;31;922;6595;113706;-0,941999543;De 5 à 10 000 entrées;ASSOCIATION ODESSA CINEMA;;OUI;E;RDJPPR;FIXE;NON;C;165;119;2;60,07033248;30,0831202;7,480818414;2,3657289;106;37,26023018;47.176632;3.0219310999999607;47.176632, 3.0219310999999607
102246;METROPOLIS;Champagne-Ardenne;Grand-Est;RUE LONGUEVILLE;08105;Charleville-Mézières;47847;08;08501;Charleville-Mézières;59465;05-Unités urbaines de 20 000 à 100 000 hbts;10;2008;31;7071;109478;98015;0,116951487;De 100 à 150 000 entrées;NORD EST CINEMA;Nord Est Cinéma (Thirriot);OUI;D;;FIXE;OUI;C;237;138;100;42,79084826;47,06453702;6,367364559;3,777250162;108;17,85020505;49.773265;4.716286;49.773265, 4.716286
103166;CINEPARADIS;Centre;Centre - Val-de-Loire;13 PLACE DE LA PORTE ST MICHEL;28085;Chartres;38875;28;28501;Chartres;89793;05-Unités urbaines de 20 000 à 100 000 hbts;11;2025;31;7639;137441;5663;23,26999823;De 100 à 150 000 entrées;CINEPARADIS;SARL CINE PARADIS (Reggiani);OUI;D;JPPR;FIXE;OUI;C;247;156;127;60,73014992;32,5860633;4,289283731;2,394503054;116;22,17518046;48.442342;1.489294;48.442342, 1.489294
104143;CINEMA LA GARGAMOELLE;Pays de la Loire;Pays de la Loire;ALLEE DU PARC DE COUBERTIN;85060;Château-d'Olonne;13834;85;85403;Les Sables-d'Olonne;42649;05-Unités urbaines de 20 000 à 100 000 hbts;1;147;8;81;2464;181752;-0,986443065;De 2 à 5 000 entrées;COMMUNE DE CHATEAU D'OLONNE;;NON;NON;;FIXE;NON;C;33;15;0;57,16394307;33,16816025;6,410121244;3,257775435;28;39,46230891;46.501324;-1.733545;46.501324, -1.733545
104282;PARADISIO;Bretagne;Bretagne;2 RUE SAINTE CROIX;35069;Châteaugiron;9561;35;35217;Châteaugiron;12746;06-autres communes et unités urbaines;1;182;26;170;8593;12416;-0,307909149;De 5 à 10 000 entrées;CASTEL CINEMA;SAS CINE DIFFUSION;OUI;E;;FIXE;NON;C;92;68;3;58,50307911;39,41260066;1,705352913;0,378967314;34;21,03268593;48.045827;-1.499092;48.045827, -1.499092
104301;PALACE;Pays de la Loire;Pays de la Loire;3 PLACE DU PILORI;53062;Château-Gontier;11745;53;53302;Château-Gontier;16757;06-autres communes et unités urbaines;3;445;31;1416;29908;18474;0,618923893;De 20 à 30 000 entrées;LES 3 J;;OUI;E;JP;FIXE;NON;C;145;103;55;38,05996473;40,91710758;4,973544974;16,04938272;48;41,30511464;47.826896;-0.705609;47.826896, -0.705609
104801;VOX;Centre;Centre - Val-de-Loire;28 PLACE DU VIEUX MARCHE;45083;Château-Renard;2237;45;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;62;30;384;4777;27378;-0,825516838;De 2 à 5 000 entrées;VOX POPULI;;OUI;E;JPPR;FIXE;NON;R;103;57;0;34,9401645;55,82537995;7,138530295;2,095925263;63;11,65210602;47.931476;2.928439;47.931476, 2.928439
106582;LA SOURCE;Auvergne;Auvergne - Rhône-Alpes;RUE ST JULIEN;15045;Chaudes-Aigues;891;15;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;250;26;105;1288;9262;-0,860937163;Moins de 2000 entrées;COMMUNE DE CHAUDES AIGUES;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;R;54;36;0;100;0;0;0;18;0;44.855415;3.005081;44.855415, 3.005081
106673;CINE ACTION PALACE;Bourgogne;Bourgogne - Franche-Comté;50 RUE CENTRALE;71120;Chauffailles;3725;71;00258;Chauffailles;6220;06-autres communes et unités urbaines;1;147;31;521;4188;379684;-0,988969775;De 2 à 5 000 entrées;CINE ACTION PALACE;;OUI;E;JPPR;FIXE;NON;C;108;88;2;43,3269962;31,6730038;7,870722433;17,12927757;45;53,82129278;46.206256;4.339632;46.206256, 4.339632
106681;SALLE POLYVALENTE;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;SALLE POLYVALENTE;05039;Chauffayer;383;05;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;270;13;72;2236;30333;-0,926284904;De 2 à 5 000 entrées;CINE VADROUILLE;;OUI;E;;ITINERANT;NON;R;9;3;0;62,17350746;31,69309701;4,291044776;1,842350746;6;23,06436567;44.76726;6.010559;44.76726, 6.010559
107511;REX;Poitou-Charentes;Nouvelle Aquitaine;10 RUE DE ST SAVIN;86070;Chauvigny;7105;86;86203;Chauvigny;7105;06-autres communes et unités urbaines;2;218;20;300;6182;7022;-0,119624039;De 5 à 10 000 entrées;CHAUVIGNY CINEMA;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;I;79;55;0;41,12387594;50,55459717;5,89686181;2,424665076;56;11,60066067;46.568169;0.647781;46.568169, 0.647781
110761;SALLE ANDRE MALRAUX;Ile-de-France;Ile-de-France;102 AV DU GENERAL DE GAULLE;94021;Chevilly-Larue;19169;94;00851;Paris;10706072;02-Grande Couronne;1;405;25;245;5823;93;61,61290323;De 5 à 10 000 entrées;CENTRE CULTUREL DE CHEVILLY LARUE;;OUI;C;;FIXE;NON;B;72;55;0;58,25659914;30,6936771;8,164518109;2,885205648;39;50,70595457;48.770432;2.350955;48.770432, 2.350955
112014;SALLE PAUL ELUARD;Ile-de-France;Ile-de-France;4 AV DE VILLENEUVE ST GEORGES;94022;Choisy-le-Roi;43846;94;00851;Paris;10706072;02-Grande Couronne;1;181;25;444;13046;52169;-0,749928118;De 10 à 20 000 entrées;CENTRE D'ACTION CULTURELLE THEATRE PAUL ELUARD CHOISY LE ROI;;OUI;C;JP;FIXE;NON;B;89;62;0;59,08124202;29,63632497;6,784347086;4,498085921;46;26,21225011;48.766383;2.414699;48.766383, 2.414699
114062;L ODYSSEE;Bourgogne;Bourgogne - Franche-Comté;RUE FAISANT;71133;La Clayette;1706;71;71110;La Clayette;2947;06-autres communes et unités urbaines;1;193;29;248;3460;51048;-0,932220655;De 2 à 5 000 entrées;ASSOCIATION CULTURE ET LOISIRS CINEMA;;OUI;E;JP;FIXE;NON;C;98;80;0;67,66788921;24,0925762;5,242190464;2,997344125;44;35,0891615;46.290173;4.304916;46.290173, 4.304916
114701;JAUDE;Auvergne;Auvergne - Rhône-Alpes;CENTRE COMMERCIAL FOND DE JAUDE;63113;Clermont-Ferrand;141398;63;63701;Clermont-Ferrand;265892;04-Unités urbaines de 100 000 hbts ou plus;7;1234;31;5236;39077;3001;12,02132622;De 30 à 40 000 entrées;LES CINEMAS PATHE GAUMONT;LES CINEMAS GAUMONT PATHE;NON;NON;;FIXE;NON;C;118;74;72;68,74391431;22,44401168;6,76728335;2,044790652;20;24,44011685;45.77645;3.08216;45.77645, 3.08216
114720;LE PARIS;Auvergne;Auvergne - Rhône-Alpes;RUE BARRIERE DE JAUDE;63113;Clermont-Ferrand;141398;63;63701;Clermont-Ferrand;265892;04-Unités urbaines de 100 000 hbts ou plus;7;1162;31;6662;52380;13189;2,971491394;De 50 à 80 000 entrées;LE PARIS;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;NON;C;102;72;69;60,02019182;14,68955073;24,12922766;1,161029783;18;35,99192327;45.774394;3.08166;45.774394, 3.08166
114727;CGR CLERMONT FERRAND VAL ARENA;Auvergne;Auvergne - Rhône-Alpes;210 Boulevard Etienne Clementel;63113;Clermont-Ferrand;141398;63;63701;Clermont-Ferrand;265892;04-Unités urbaines de 100 000 hbts ou plus;12;2218;31;12112;82484;3385;23,36750369;De 80 à 100 000 entrées;PROCHIMAT SARL;SARL LES FILMS DE LA ROCHELLE;NON;NON;;FIXE;OUI;C;144;102;99;64,01013353;30,5694833;2,934501504;2,48588167;22;28,63250119;45.807582;3.109175;45.807582, 3.109175
114971;FOYER RURAL;Bourgogne;Bourgogne - Franche-Comté;PLACE DE LA MAIRIE;71135;Clessé;848;71;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;150;22;175;6462;298104;-0,978323001;De 5 à 10 000 entrées;FEDERATION DEPARTEMENTALE FOYERS RURAUX DE SAONE ET LOIRE;;OUI;E;JP;ITINERANT;NON;R;31;2;0;46,22813887;43,34377447;7,491516575;2,936570086;24;19,055077;46.4211271;4.821967699999959;46.4211271, 4.821967699999959
115104;CINEMA RUTEBEUF;Ile-de-France;Ile-de-France;16-18  ALLEES LEON-GAMBETTA;92024;Clichy;60435;92;00851;Paris;10706072;02-Grande Couronne;1;549;21;364;10495;116090;-0,909596003;De 10 à 20 000 entrées;COMMUNE DE CLICHY LA GARENNE;;OUI;C;;FIXE;NON;B;89;61;0;52,56166983;33,14358001;11,9544592;2,340290955;46;62,04933586;48.90196;2.309342;48.90196, 2.309342
115566;CINE CLUSES;Rhône-Alpes;Auvergne - Rhône-Alpes;CHEMIN DE L EPINETTE;74081;Cluses;17538;74;74502;Cluses;89490;05-Unités urbaines de 20 000 à 100 000 hbts;3;655;19;1321;9988;14807;-0,325454177;De 5 à 10 000 entrées;CINEMONDE;;NON;NON;;FIXE;NON;C;104;85;26;43,89505885;48,52585844;5,396688169;2,182394538;65;16,47270067;46.063557;6.58368;46.063557, 6.58368
119812;MAISON POURTOUS;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;MAISON POUR TOUS;06048;Contes;7412;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;100;29;62;2633;34582;-0,923862125;De 2 à 5 000 entrées;DK PRODUCTION;SARL MC4 DISTRIBUTION;NON;NON;;ITINERANT;NON;B;49;41;1;73,07254947;17,19354105;7,709802138;2,024107346;12;25,26722766;43.803799;7.330148;43.803799, 7.330148
120071;CASINO;Lorraine;Grand-Est;PARC THERMAL;88114;Contrexéville;3259;88;88109;Contrexéville;3259;06-autres communes et unités urbaines;1;250;20;102;546;795838;-0,999313931;Moins de 2000 entrées;SOCIETE D EXPLOITATION DU CASINO ET HOTELS DE CONTREXEVILLE;;NON;NON;;FIXE;NON;I;39;30;0;30,20594753;62,05502443;7,223463739;0,515564293;11;41,4834528;48.187388;5.923709;48.187388, 5.923709
122243;CINEMA MARCEL PAGNOL;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;RUE BONAVENTURE;83046;Cotignac;2254;83;83204;Carcès;7028;06-autres communes et unités urbaines;1;54;20;106;3393;7720;-0,560492228;De 2 à 5 000 entrées;ASSOCIATION COTIGNAC CINEMA;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;C;78;59;2;62,97708127;28,92842016;6,014400678;2,080097887;43;24,67410231;43.527138;6.149835;43.527138, 6.149835
123905;CAMILLE ST SAENS;Ile-de-France;Ile-de-France;15 BOULEVARD ARISTIDE BRIAND;92026;Courbevoie;83136;92;00851;Paris;10706072;02-Grande Couronne;1;360;3;11;1544;50554;-0,969458401;Moins de 2000 entrées;ASSOCIATION ESPACE CARPEAUX;;NON;NON;;FIXE;NON;B;8;4;1;80,72429907;19,27570093;0;0;0;1,401869159;48.899883;2.259136;48.899883, 2.259136
125135;L ETOILE;Ile-de-France;Ile-de-France;1 ALLEE DU PROGRES;93027;La Courneuve;41733;93;00851;Paris;10706072;02-Grande Couronne;1;195;28;569;8592;19280;-0,554356846;De 5 à 10 000 entrées;ASSOCIATION DEVELOPPEMENT LOISIRS ET CULTURE;;OUI;C;RDJPPR;FIXE;NON;B;156;78;0;53,44019729;31,41800247;6,609124538;8,532675709;95;42,45376079;48.926821;2.391627;48.926821, 2.391627
125424;SALLE EMILIEN MICHOUX;Rhône-Alpes;Auvergne - Rhône-Alpes;RUE PARMENTIER;69066;Cours;4589;69;69106;Cours-la-Ville;4589;06-autres communes et unités urbaines;1;189;24;69;1177;345;2,411594203;Moins de 2000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;NON;NON;;FIXE;NON;I;59;39;0;49,16970433;40,62373431;10,20656136;0;23;40,09720535;46.100564;4.328791;46.100564, 4.328791
125933;LE MARCHOIS;Limousin;Nouvelle Aquitaine;RUE DES DEUX FRERES;23067;La Courtine;710;23;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;104;30;85;676;41174;-0,983581872;Moins de 2000 entrées;VILLE DE LA COURTINE;SNC SAGEC - CINE 32 VEO;NON;NON;;FIXE;NON;R;56;47;0;74,65635739;16,86712486;5,908743795;2,56777396;17;49,86636121;45.701627;2.260588;45.701627, 2.260588
136201;AQUEDUC;Rhône-Alpes;Auvergne - Rhône-Alpes;CHEMIN DE LA LIASSE;69072;Dardilly;8622;69;00758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;271;19;58;2949;152545;-0,980668;De 2 à 5 000 entrées;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;NON;NON;;FIXE;NON;B;48;33;1;54,82926829;35,41463415;5,597560976;4,158536585;25;29,93902439;45.810538;4.754801;45.810538, 4.754801
136686;LA STRADA;Midi-Pyrénées;Occitanie;ZONE INDUSTRIELLE DU CENTRE;12089;Decazeville;5521;12;12302;Decazeville;14598;06-autres communes et unités urbaines;3;460;31;1847;28544;76001;-0,624425994;De 20 à 30 000 entrées;VEO CINEMAS;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;C;142;100;54;66,89240347;21,42676874;7,735341129;3,945486666;68;34,21384706;44.557817;2.274123;44.557817, 2.274123
137481;LE RABELAIS;Centre;Centre - Val-de-Loire;18 BIS RUE RABELAIS;37115;Descartes;3600;37;00255;Descartes;5711;06-autres communes et unités urbaines;1;167;29;224;3097;178491;-0,982648985;De 2 à 5 000 entrées;COMMUNE DE DESCARTES;CVL;OUI;E;;FIXE;NON;C;84;65;0;67,78692657;22,18114603;5,73012939;4,301798017;33;29,87733154;46.974658;0.698463;46.974658, 0.698463
138345;D S N  DIEPPE SCENE NATIONALE;Haute-Normandie;Normandie;QUAI BERIGNY;76217;Dieppe;29965;76;76404;Dieppe;37127;05-Unités urbaines de 20 000 à 100 000 hbts;1;578;30;473;13125;9984;0,314603365;De 10 à 20 000 entrées;CENTRE ANIMATION CULTUREL JEAN RENOIR;;OUI;D;RDJPPR;FIXE;NON;C;111;51;6;53,56700359;22,04108249;13,76915553;10,6227584;91;84,05608086;49.923374;1.081518;49.923374, 1.081518
138594;RENCONTRES;Provence-Alpes-Côte-d'Azur;Provence-Alpes-Côte-d'Azur;45 AVENUE DU 8 MAI;04070;Digne-les-Bains;16246;04;04301;Digne-les-Bains;17038;06-autres communes et unités urbaines;1;246;14;31;1394;13929;-0,899921028;Moins de 2000 entrées;RENCONTRES CINEMATOGRAPHIQUES DIGNE LES BAINS ET ALPES DE HAUTES;;NON;NON;;FIXE;NON;C;22;8;0;58,20172267;31,09056082;7,173573848;3,53414266;21;28,81861197;44.089715;6.239647;44.089715, 6.239647
138901;EMERAUDE CINEMAS;Bretagne;Bretagne;ROUTE DE DINARD;22050;Dinan;11003;22;22402;Dinan;27552;05-Unités urbaines de 20 000 à 100 000 hbts;5;821;31;2972;77116;54170;0,423592394;De 50 à 80 000 entrées;EMERAUDE CINEMAS;SAS CINE DIFFUSION;OUI;D;JPPR;FIXE;NON;C;183;120;78;59,26631729;28,08480229;5,931395903;6,717484516;91;30,87184374;48.461416;-2.047138;48.461416, -2.047138
139283;CINEMA DE DIVONNE;Rhône-Alpes;Auvergne - Rhône-Alpes;AVENUE DES THERMES;01143;Divonne-les-Bains;9286;01;01203;Divonne-les-Bains (partie française);9286;06-autres communes et unités urbaines;1;131;9;80;1182;31145;-0,962048483;Moins de 2000 entrées;SOCIETE TOURISTIQUE THERMALE ET HOTELIERE DE DIVONNE;SNC SAGEC - CINE 32 VEO;NON;NON;;FIXE;NON;I;30;16;0;63,4838809;26,51381088;7,40940217;2,592906055;7;24,68261907;46.350634;6.137102;46.350634, 6.137102
