numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;numCinema;geolocalisation;;;numCommune;nomCommune;populationCommune;numDepartement;numUniteUrbaine;nomUniteUrbaine;populationUniteUrbaine;situationGeographique;;;;;AE;categorieAE;labelAE;;;zoneCommune;nbFilmsProgrammes;nbFilmsInedits;nbFilmsSemaine1;PdMentreesFilmsFR;PdMentreesFilmsUSA;PdMentreesFilmsEUR;PdMentreesFilmsAutres;nbFilmsAE;PdMentreesFilmsAE;latitude;longitude
48503;ARLEQUIN;ESPACE BAUDIN;CINE L'ARLEQUIN;SARL MC4 DISTRIBUTION;FIXE;NON;48503;45.759249, 5.690752;;;1034;Belley;9058;1;1205;Belley;10229;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;160;127;61;62,72050832;22,68623025;9,012624363;5,58063707;68;69,78513502;45.759249;5.690752
50151;CYRANO;2 PLACE DES CARMES;SOBAMA;STE D'EXPLOITATION GRAND ECRAN (FRIDMAN);FIXE;OUI;50151;44.853174, 0.486443;;;24037;Bergerac;27419;24;553;Bergerac;64508;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;226;147;97;27,63322422;61,36556285;8,051055819;2,95015712;120;10,3083393;44.853174;0.486443
51261;CINE 89;COURS MIRABEAU;ASS FORUM DES JEUNES ET DE LA CULTURE;SARL MC4 DISTRIBUTION;FIXE;NON;51261;43.476136, 5.167368;;;13014;Berre-l'Étang;13477;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;JPPR;;;B;134;101;12;46,14208319;34,89601538;8,829954561;10,13194687;73;49,60241174;43.476136;5.167368
52532;FOYER RURAL;FOYER RURAL;BOULARAND CHRISTIAN MICHEL;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;52532;45.512152, 2.93212;;;63038;Besse-et-Saint-Anastaise;1502;63;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;90;76;0;73,16995544;9,5162317;3,246339911;14,06747295;49;47,10375557;45.512152;2.93212
54292;LA BARBACANE;PLACE DU 8 MAI 1945;SYNDICAT INTERCOMMUNAL DE GESTION DES ACTIVITES DU CENTRE CULTUR;SARL GPCI;FIXE;NON;54292;48.855732, 1.875104;;;78062;Beynes;7552;78;78205;Beynes;8069;03-Petite couronne;;;;;NON;NON;;;;C;71;57;0;35,74408901;44,86623579;11,60107993;7,788595271;26;22,46584308;48.855732;1.875104
54604;MONCINE;3 CARREFOUR DE L'HOURS;MULTICINES PYRENEES SARL;SARL MULTICINES PYRENNEENS (Xavier-Menou);FIXE;OUI;54604;43.342559, 3.212618;;;34032;Béziers;75999;34;34501;Béziers;90841;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;163;124;115;63,92979325;25,85155437;5,919976201;4,298676186;55;61,22266845;43.342559;3.212618
54891;ROYAL;8 AV DU MARECHAL FOCH;ROYAL CINEMA DE BIARRITZ;SNC SAGEC - CINE 32 VEO;FIXE;NON;54891;43.481231, -1.559098;;;64122;Biarritz;24457;64;751;Bayonne (partie française);236730;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;RDJPPR;;;C;158;102;57;60,10813352;25,12929008;10,89170976;3,870866635;117;53,77683749;43.481231;-1.559098
56475;LE RENOIR;RUE DU 14 JUILLET;MANDEAU MICHEL PIERRE;SNC SAGEC - CINE 32 VEO;FIXE;NON;56475;44.39654, -1.166475;;;40046;Biscarrosse;14336;40;40302;Biscarrosse;14336;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;I;210;132;63;54,93865031;23,99795501;11,75869121;9,304703476;106;73,21063395;44.39654;-1.166475
56558;CENTRE CULTUREL CLAUDE VIGEE;31, RUE DE VIRE;ASS GESTION MAISON DES ASSOCIATIONS ET CULTURE DE BISCHWILLER;;FIXE;NON;56558;48.766357, 7.85143;;;67046;Bischwiller;12579;67;67501;Haguenau;59194;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;B;55;40;0;51,31644312;30,3527074;12,36959762;5,961251863;42;49,8509687;48.766357;7.85143
57141;MEGA CGR;ALLEE EMILE ZOLA;BLAMOND;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;57141;43.643857, 1.370839;;;31069;Blagnac;23759;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;165;115;113;68,7739989;16,86780033;4,978058146;9,380142622;33;60,92978607;43.643857;1.370839
57303;MAISON DES FETES;CENTRE CULTUREL ANIMATION;CENTRE REGIONAL AUDIO VISUEL LORRAINE;;ITINERANT;NON;57303;48.564457, 6.411473;;;54076;Blainville-sur-l'Eau;3955;54;54205;Blainville-sur-l'Eau;7125;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;51;30;1;65,99372528;23,06643023;4,937934797;6,001909699;20;49,80220979;48.564457;6.411473
57851;SELECT;GRANDE RUE;LES BONIMENTEURS;SNC SAGEC - CINE 32 VEO;FIXE;NON;57851;45.46093, 0.034513;;;16046;Côteaux du Blanzacais;931;16;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;R;50;35;0;64,28770302;25,97679814;6,171693736;3,563805104;18;42,11600928;45.46093;0.034513
58121;SALLE DE CINEMA;CENTRE SOCIO-CULTUREL;ASSOCIATION CINEVASION;;ITINERANT;NON;58121;47.9228694, 6.6550746000000345;;;43165;Rosières;1536;43;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;JP;;;R;66;44;0;26,44406109;59,91536511;7,461995346;6,178578458;28;10,46821271;47.9228694;6.6550746000000345
58841;L AMBIANCE;3 PLACE GASTON LEJUMEL;COMMUNE DE BLONVILLE SUR MER;SARL GPCI;FIXE;NON;58841;49.318522, 0.044034;;;14079;Blonville-sur-Mer;1516;14;14402;Dives-sur-Mer;34823;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;B;63;54;0;29,99788177;61,01435794;4,949300522;4,038459767;17;4,817601606;49.318522;0.044034
62802;MEGA CGR LE FRANCAIS;ROND-POINT DE L' INTENDANCE;HELMANI;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;62802;44.841914, -0.577194;;;33063;Bordeaux;249712;33;33701;Bordeaux;904359;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;148;110;107;70,11345219;19,93517018;8,849270665;1,102106969;30;35,65640194;44.841914;-0.577194
62871;MEGARAMA;7 QUAI DES QUEYRIES;AGORA CINEMAS;SAS AGORA CINEMAS;FIXE;OUI;62871;44.841593, -0.562257;;;33063;Bordeaux;249712;33;33701;Bordeaux;904359;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;184;129;126;55,18032077;37,34442477;5,380960267;2,094294195;48;19,98624186;44.841593;-0.562257
63411;UTOPIA;5 PLACE CAMILLE JULLIAN;UTOPIA ST SIMEON;;FIXE;NON;63411;44.838942, -0.572524;;;33063;Bordeaux;249712;33;33701;Bordeaux;904359;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;A;RDJPPR;;;C;284;112;79;79,27993586;19,26973253;1,450331608;0;195;36,35303549;44.838942;-0.572524
67312;CASINO;2 RUE DU PARC;S.E.C.B.A. SA SOCIETE D EXPLOITATION DU CASINO DE BOURBON-L ARCH;SNC SAGEC - CINE 32 VEO;FIXE;NON;67312;46.585435, 3.054345;;;3036;Bourbon-l'Archambault;2556;3;3102;Bourbon-l'Archambault;2556;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;39;32;0;40,98218531;47,31288046;9,36926103;2,335673202;14;17,2558287;46.585435;3.054345
67903;SALLE POLYVALENTE;PETIT GYMNASE ECOLE;LES CINEMAS ASSOCIES;;ITINERANT;NON;67903;45.075098, 6.013937;;;38052;Le Bourg-d'Oisans;3239;38;38116;Le Bourg-d'Oisans;3239;06-autres communes et unités urbaines;;;;;NON;NON;;;;I;21;17;1;63,60739324;27,77565328;7,265774379;1,351179095;3;39,75780752;45.075098;6.013937
71791;FA MI LA;37, RUE ROGER SALENGRO;COMMUNE DE BRAY DUNES;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;71791;51.070372, 2.519444;;;59107;Bray-Dunes;4599;59;59134;Bray-Dunes;4599;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;I;91;70;0;55,53170732;41,73658537;1,053658537;1,67804878;26;36,15609756;51.070372;2.519444
73083;CINE LIBERTE;10 AVENUE GEORGES CLEMENCEAU;MAJESTIC BREST;LES CINEMAS GAUMONT PATHE;FIXE;OUI;73083;48.39126, -4.488243;;;29019;Brest;139163;29;29701;Brest;200530;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;205;128;117;68,77113867;19,99248403;8,493047726;2,743329575;50;44,68245021;48.39126;-4.488243
74322;EDEN STUDIO;35 RUE PASTEUR;MAISON DES JEUNES ET DE LA CULTURE DU BRIANCONNAI;;FIXE;NON;74322;44.889994, 6.634449;;;5023;Briançon;12370;5;5301;Briançon;17468;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;C;123;80;6;43,91468005;41,09159348;10,86574655;4,127979925;102;34,93099122;44.889994;6.634449
75021;LA BOITE A IMAGES;PLACE DU 8 MAI 1945;LE CINEMA DU SOLEIL;;FIXE;NON;75021;43.407348, 6.063887;;;83023;Brignoles;17093;83;83401;Brignoles;22801;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;107;78;33;57,06043236;22,04488404;14,31194035;6,582743247;53;82,16627328;43.407348;6.063887
76825;MEGA CGR;AVENUE DE LA LIBERATION - RN 41;BRUAYMOND;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;76825;50.49234, 2.569387;;;62178;Bruay-la-Buissière;22119;62;752;Béthune;355543;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;142;98;95;66,37758506;23,11541027;9,106070714;1,400933956;20;30,8539026;50.49234;2.569387
80942;CENTRE CULTUREL;RUE DU 19 MARS 1962;COMMUNE DE CABESTANY;CINEMAGINAIRE;FIXE;NON;80942;42.680362, 2.934603;;;66028;Cabestany;9790;66;66601;Perpignan;200971;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;98;76;13;38,86757145;49,53028126;9,154317254;2,447830032;44;16,31823681;42.680362;2.934603
81456;PATHE;14 ESPLANADE LEOPOLD S.SENGHOR;PATHE CAEN;LES CINEMAS GAUMONT PATHE;FIXE;OUI;81456;49.177395, -0.349774;;;14118;Caen;106260;14;14601;Caen;198639;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;170;101;85;77,74825835;13,32506789;6,689101429;2,237572323;52;28,13201086;49.177395;-0.349774
82133;L'ALHAMBRA;2 RUE JEAN JAURÈS;LES FILMS DE LA BASSE COUR;;FIXE;NON;82133;50.9517558, 1.8543260999999802;;;62193;Calais;75961;62;62504;Calais;100640;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;B;RDJPPR;;;C;162;95;30;52,18181818;28,33333333;11,60606061;7,878787879;125;53,51515152;50.9517558;1.8543260999999802
82961;L AIGLON;RUE ANNE DE NEUBOURG;DOILLET MARIE-HELENE CATHERINE;SAINT LOUIS;FIXE;NON;82961;43.35874, -1.397218;;;64160;Cambo-les-Bains;6708;64;64203;Cambo-les-Bains;6708;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;I;128;100;4;69,71492633;24,53555413;5,076873799;0,67264574;57;15,87123639;43.35874;-1.397218
84711;OLYMPIA;5 RUE D ANTIBES;SOCIETE PROVENCALE DE GERANCES CINEMATOGRAPHIQUES;UGC MEDITERRANEE;FIXE;NON;84711;43.552366, 7.016598;;;6029;Cannes;74285;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;84;68;45;69,45244957;17,54082613;7,742555235;5,264169068;18;44,51488953;43.552366;7.016598
85993;CINE CARBONNE;BOIS DE CASTRES;ASSOCIATION CINEFOL 31;;FIXE;NON;85993;43.286407, 1.200892;;;31107;Carbonne;5502;31;31204;Carbonne;6499;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;206;156;0;59,55399061;30,14084507;6,713615023;3,591549296;131;59,92957746;43.286407;1.200892
86072;CGR LE COLISEE;10 BD OMER SARRAUT;LE COLISEE;;FIXE;NON;86072;43.216587, 2.352707;;;11069;Carcassonne;45996;11;11501;Carcassonne;48527;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;12;2;1;69,6996943;8,119043338;19,41197626;2,7692861;11;88,91386441;43.216587;2.352707
86313;LE COTENTIN;RUE HOLGATE;CHAMPALAUNE BRUNO MAURICE GERARD;SARL CINEODE;FIXE;NON;86313;49.302896, -1.247604;;;50099;Carentan les Marais;7920;50;50204;Carentan;9305;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;112;86;19;70,15384615;20,46153846;3,435897436;5,948717949;45;41,43589744;49.302896;-1.247604
86561;REX;21 AVENUE MILN;CINEGYR CARNAC;CINEGYR CARNAC;FIXE;NON;86561;47.572383, -3.075775;;;56034;Carnac;4236;56;56215;Carnac;8003;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;79;66;42;48,57401539;46,76324129;2,987777275;1,674966048;22;17,27780293;47.572383;-3.075775
86772;SALLE DES FETES;BOULODROME;CINEVAL;;ITINERANT;NON;86772;44.109395, 5.112026;;;84030;Caromb;3249;84;754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;51;27;0;52,16414489;20,55020633;18,88124713;8,404401651;31;79,00045851;44.109395;5.112026
86781;RIVOLI;56 AVENUE VICTOR HUGO;PRO SPECT IMAGES;;FIXE;NON;86781;44.050347, 5.047636;;;84031;Carpentras;28699;84;754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;RDJPPR;;;B;168;109;79;42,78305885;48,62879485;6,118245368;2,469900931;90;12,4716326;44.050347;5.047636
87941;LE CASTELIA;17 RUE PONT FAURÉ;VEO CINEMAS;SNC SAGEC - CINE 32 VEO;FIXE;NON;87941;43.693325, 1.429742;;;31116;Castelginest;9917;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;C;;;;B;114;71;5;65,31587057;25,96302003;3,343605547;5,377503852;58;29,38366718;43.693325;1.429742
87966;L'ODYSSEE;PLACE JOSE BES;CINE 2000 - L'ODYSSEE;SNC SAGEC - CINE 32 VEO;FIXE;NON;87966;44.313986, 0.084494;;;47052;Casteljaloux;4659;47;47102;Casteljaloux;4659;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;I;120;86;1;63,65338326;32,94998663;3,396630115;0;73;47,55282161;44.313986;0.084494
88236;VEO CASTELNAUDARY;39, BOULEVARD GENERAL LAPASSET;VEO CASTELNAUDARY;SNC SAGEC - CINE 32 VEO;FIXE;NON;88236;43.320632, 1.951331;;;11076;Castelnaudary;10969;11;11302;Castelnaudary;12212;06-autres communes et unités urbaines;;;;;NON;NON;;;;C;190;126;53;46,26325534;45,74145767;4,805588285;3,189698704;95;27,36912978;43.320632;1.951331
88371;SALLE COMMUNALE POLYVALENTE;SALLE COMMUNALE POLYVALENTE;ASSOCIATION DEVELOPPEMENT ACTION CULTURELLE FOIX ARIEGE;;ITINERANT;NON;88371;43.001442, 1.33357;;;9082;Castelnau-Durban;444;9;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;JP;;;R;32;18;0;63,27148807;30,25369178;4,108292314;2,36652783;26;32,09011738;43.001442;1.33357
88512;VOX;11 RUE DU COLLEGE;COMMUNE DE CASTELSARRASIN;SNC SAGEC - CINE 32 VEO;FIXE;NON;88512;44.037315, 1.109842;;;82033;Castelsarrasin;13886;82;82401;Castelsarrasin;26467;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;99;75;0;57,01350361;31,08447608;10,36323668;1,538783628;54;28,93855333;44.037315;1.109842
88751;KURSAAL;PLACE E LANDOUAT;ASSOCIATION CASTESIENNE CINE KURSAAL;SAINT LOUIS;FIXE;NON;88751;43.882158, -1.145369;;;40075;Castets;2120;40;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;123;106;1;50,29761905;34,1468254;4,880952381;10,67460317;55;40,09920635;43.882158;-1.145369
90112;CINEMA THEATRE;32 RUE DES RECOLLETS;ACTION CINEMATOGRAPHIQUE DU TARN;SNC SAGEC - CINE 32 VEO;FIXE;NON;90112;44.162933, 1.538724;;;82037;Caussade;6841;82;82203;Caussade;8205;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;C;163;86;7;61,16352201;34,17190776;3,825995807;0,838574423;107;16,77148847;44.162933;1.538724
94997;MEGA CGR;RUE AUGUSTIN FRESNEL;CINE CHAMPAGNE;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;94997;48.940758, 4.397745;;;51108;Châlons-en-Champagne;45268;51;51501;Châlons-en-Champagne;57901;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;124;90;87;60,92360319;22,75940707;9,885974914;6,431014823;20;45,08551881;48.940758;4.397745
95006;LA COMETE;5 RUE DES FRIPIERS;LA COMETE SCENE NATIONALE DE CHALONS EN CHAMPAGNE;;FIXE;NON;95006;48.956167, 4.363554;;;51108;Châlons-en-Champagne;45268;51;51501;Châlons-en-Champagne;57901;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;RDJPPR;;;C;123;70;1;62,54604994;31,92795743;5,157593123;0,368399509;96;13,13958248;48.956167;4.363554
95052;ESPACE DES ARTS;5 BIS AV NICEPHORE NIEPCE;COMMUNE DE CHALON SUR SAONE;;FIXE;NON;95052;46.779485, 4.849123;;;71076;Chalon-sur-Saône;45390;71;71501;Chalon-sur-Saône;74911;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;15;3;0;65,63565206;20,91907587;8,193409923;5,251862139;10;41,58565838;46.779485;4.849123
95405;CINE'MALRAUX;67 PLACE FRANCOIS MITTERRAND;ASSOCIATION MAISON DE LA CULTURE DE CHAMBERY ET DE SAVOIE;;FIXE;NON;95405;45.563024, 5.924935;;;73065;Chambéry;59697;73;73601;Chambéry;187010;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;B;JPPR;;;C;72;20;6;66,55366361;25,5335542;5,24693736;2,665844826;56;22,99869019;45.563024;5.924935
95451;FORUM CINEMA;28 PLACE DU FORUM;FORUM CINEMA;SARL EXHANTHUS;FIXE;NON;95451;45.592248, 5.919227;;;73065;Chambéry;59697;73;73601;Chambéry;187010;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;B;RDJP;;;C;120;49;7;53,81964388;24,95692131;13,52670879;7,69672602;93;34,14704193;45.592248;5.919227
96611;REPUBLIQUE;4 AV EDOUARD HERRIOT;LES TROIS REPUBLIQUES;;FIXE;NON;96611;46.748543, 5.906232;;;39097;Champagnole;7916;39;39301;Champagnole;9841;06-autres communes et unités urbaines;;;;;OUI;E;RDJP;;;C;122;105;24;54,21455939;30,33205619;1,340996169;14,11238825;53;46,87100894;46.748543;5.906232
99631;JACQUES DEMY;RUE DU STADE;ASSOCIATION JEANNE D'ARC;SARL GPCI;FIXE;NON;99631;47.270881, -1.337067;;;44029;Divatte-sur-Loire;6701;44;44120;La Chapelle-Basse-Mer;6701;06-autres communes et unités urbaines;;;;;OUI;E;;;;I;105;88;0;54,05585106;28,25797872;14,49468085;3,191489362;59;21,94148936;47.270881;-1.337067
102173;CRYSTAL PALACE;14 RUE DE BOURGOGNE;ASSOCIATION ODESSA CINEMA;;FIXE;NON;102173;47.176632, 3.0219310999999607;;;58059;La Charité-sur-Loire;4966;58;254;La Charité-sur-Loire;5450;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;C;165;119;2;60,07033248;30,0831202;7,480818414;2,3657289;106;37,26023018;47.176632;3.0219310999999607
102246;METROPOLIS;RUE LONGUEVILLE;NORD EST CINEMA;Nord Est Cinéma (Thirriot);FIXE;OUI;102246;49.773265, 4.716286;;;8105;Charleville-Mézières;47847;8;8501;Charleville-Mézières;59465;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;;;;C;237;138;100;42,79084826;47,06453702;6,367364559;3,777250162;108;17,85020505;49.773265;4.716286
103166;CINEPARADIS;13 PLACE DE LA PORTE ST MICHEL;CINEPARADIS;SARL CINE PARADIS (Reggiani);FIXE;OUI;103166;48.442342, 1.489294;;;28085;Chartres;38875;28;28501;Chartres;89793;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;OUI;D;JPPR;;;C;247;156;127;60,73014992;32,5860633;4,289283731;2,394503054;116;22,17518046;48.442342;1.489294
104143;CINEMA LA GARGAMOELLE;ALLEE DU PARC DE COUBERTIN;COMMUNE DE CHATEAU D'OLONNE;;FIXE;NON;104143;46.501324, -1.733545;;;85060;Château-d'Olonne;13834;85;85403;Les Sables-d'Olonne;42649;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;33;15;0;57,16394307;33,16816025;6,410121244;3,257775435;28;39,46230891;46.501324;-1.733545
104282;PARADISIO;2 RUE SAINTE CROIX;CASTEL CINEMA;SAS CINE DIFFUSION;FIXE;NON;104282;48.045827, -1.499092;;;35069;Châteaugiron;9561;35;35217;Châteaugiron;12746;06-autres communes et unités urbaines;;;;;OUI;E;;;;C;92;68;3;58,50307911;39,41260066;1,705352913;0,378967314;34;21,03268593;48.045827;-1.499092
104301;PALACE;3 PLACE DU PILORI;LES 3 J;;FIXE;NON;104301;47.826896, -0.705609;;;53062;Château-Gontier;11745;53;53302;Château-Gontier;16757;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;145;103;55;38,05996473;40,91710758;4,973544974;16,04938272;48;41,30511464;47.826896;-0.705609
104801;VOX;28 PLACE DU VIEUX MARCHE;VOX POPULI;;FIXE;NON;104801;47.931476, 2.928439;;;45083;Château-Renard;2237;45;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;JPPR;;;R;103;57;0;34,9401645;55,82537995;7,138530295;2,095925263;63;11,65210602;47.931476;2.928439
106582;LA SOURCE;RUE ST JULIEN;COMMUNE DE CHAUDES AIGUES;SNC SAGEC - CINE 32 VEO;FIXE;NON;106582;44.855415, 3.005081;;;15045;Chaudes-Aigues;891;15;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;54;36;0;100;0;0;0;18;0;44.855415;3.005081
106673;CINE ACTION PALACE;50 RUE CENTRALE;CINE ACTION PALACE;;FIXE;NON;106673;46.206256, 4.339632;;;71120;Chauffailles;3725;71;258;Chauffailles;6220;06-autres communes et unités urbaines;;;;;OUI;E;JPPR;;;C;108;88;2;43,3269962;31,6730038;7,870722433;17,12927757;45;53,82129278;46.206256;4.339632
106681;SALLE POLYVALENTE;SALLE POLYVALENTE;CINE VADROUILLE;;ITINERANT;NON;106681;44.76726, 6.010559;;;5039;Chauffayer;383;5;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;;;;R;9;3;0;62,17350746;31,69309701;4,291044776;1,842350746;6;23,06436567;44.76726;6.010559
107511;REX;10 RUE DE ST SAVIN;CHAUVIGNY CINEMA;SNC SAGEC - CINE 32 VEO;FIXE;NON;107511;46.568169, 0.647781;;;86070;Chauvigny;7105;86;86203;Chauvigny;7105;06-autres communes et unités urbaines;;;;;OUI;E;RDJPPR;;;I;79;55;0;41,12387594;50,55459717;5,89686181;2,424665076;56;11,60066067;46.568169;0.647781
110761;SALLE ANDRE MALRAUX;102 AV DU GENERAL DE GAULLE;CENTRE CULTUREL DE CHEVILLY LARUE;;FIXE;NON;110761;48.770432, 2.350955;;;94021;Chevilly-Larue;19169;94;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;;;;B;72;55;0;58,25659914;30,6936771;8,164518109;2,885205648;39;50,70595457;48.770432;2.350955
112014;SALLE PAUL ELUARD;4 AV DE VILLENEUVE ST GEORGES;CENTRE D'ACTION CULTURELLE THEATRE PAUL ELUARD CHOISY LE ROI;;FIXE;NON;112014;48.766383, 2.414699;;;94022;Choisy-le-Roi;43846;94;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;JP;;;B;89;62;0;59,08124202;29,63632497;6,784347086;4,498085921;46;26,21225011;48.766383;2.414699
114062;L ODYSSEE;RUE FAISANT;ASSOCIATION CULTURE ET LOISIRS CINEMA;;FIXE;NON;114062;46.290173, 4.304916;;;71133;La Clayette;1706;71;71110;La Clayette;2947;06-autres communes et unités urbaines;;;;;OUI;E;JP;;;C;98;80;0;67,66788921;24,0925762;5,242190464;2,997344125;44;35,0891615;46.290173;4.304916
114701;JAUDE;CENTRE COMMERCIAL FOND DE JAUDE;LES CINEMAS PATHE GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;NON;114701;45.77645, 3.08216;;;63113;Clermont-Ferrand;141398;63;63701;Clermont-Ferrand;265892;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;118;74;72;68,74391431;22,44401168;6,76728335;2,044790652;20;24,44011685;45.77645;3.08216
114720;LE PARIS;RUE BARRIERE DE JAUDE;LE PARIS;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;114720;45.774394, 3.08166;;;63113;Clermont-Ferrand;141398;63;63701;Clermont-Ferrand;265892;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;102;72;69;60,02019182;14,68955073;24,12922766;1,161029783;18;35,99192327;45.774394;3.08166
114727;CGR CLERMONT FERRAND VAL ARENA;210 Boulevard Etienne Clementel;PROCHIMAT SARL;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;114727;45.807582, 3.109175;;;63113;Clermont-Ferrand;141398;63;63701;Clermont-Ferrand;265892;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;C;144;102;99;64,01013353;30,5694833;2,934501504;2,48588167;22;28,63250119;45.807582;3.109175
114971;FOYER RURAL;PLACE DE LA MAIRIE;FEDERATION DEPARTEMENTALE FOYERS RURAUX DE SAONE ET LOIRE;;ITINERANT;NON;114971;46.4211271, 4.821967699999959;;;71135;Clessé;848;71;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;;;;;OUI;E;JP;;;R;31;2;0;46,22813887;43,34377447;7,491516575;2,936570086;24;19,055077;46.4211271;4.821967699999959
115104;CINEMA RUTEBEUF;16-18  ALLEES LEON-GAMBETTA;COMMUNE DE CLICHY LA GARENNE;;FIXE;NON;115104;48.90196, 2.309342;;;92024;Clichy;60435;92;851;Paris;10706072;02-Grande Couronne;;;;;OUI;C;;;;B;89;61;0;52,56166983;33,14358001;11,9544592;2,340290955;46;62,04933586;48.90196;2.309342
115566;CINE CLUSES;CHEMIN DE L EPINETTE;CINEMONDE;;FIXE;NON;115566;46.063557, 6.58368;;;74081;Cluses;17538;74;74502;Cluses;89490;05-Unités urbaines de 20 000 à 100 000 hbts;;;;;NON;NON;;;;C;104;85;26;43,89505885;48,52585844;5,396688169;2,182394538;65;16,47270067;46.063557;6.58368
119812;MAISON POURTOUS;MAISON POUR TOUS;DK PRODUCTION;SARL MC4 DISTRIBUTION;ITINERANT;NON;119812;43.803799, 7.330148;;;6048;Contes;7412;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;;;;;NON;NON;;;;B;49;41;1;73,07254947;17,19354105;7,709802138;2,024107346;12;25,26722766;43.803799;7.330148
