numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;geolocalisation;nouvelleRegion;numDepartement;numCommune
209682;LE ROND POINT;1 PLACE DE L'EUROPE;COMMUNE DE LABRUGUIERE;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.538478, 2.263266;Occitanie;81;81120
213122;LE FOYER;RUE DES CEVENNES;ASSOCIATION DU CINEMA LE FOYER;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.120045, 4.534213;Auvergne - Rhône-Alpes;7;7128
213233;L IMPERIAL;24 AVENUE CHARCOT;VILLE DE LAMALOU LES BAINS;;FIXE;NON;43.593733, 3.082206;Occitanie;34;34126
215502;ESPACE JEAN-HUGUES ANGLADE;PLACE LEON BROYER;CINE-OFF;;FIXE;NON;47.326633, 0.408328;Centre - Val-de-Loire;37;37123
216171;LES BALADINS;34 AV DU GAL DE GAULLE;LES BALADINS;;FIXE;NON;48.72808, -3.460577;Bretagne;22;22113
216851;MAISON DES ARTS ET LOISIRS;PLACE AUBRY;VILLE DE LAON;;FIXE;NON;49.564845, 3.62504;Hauts-de-France;2;2408
220074;CINEVILLE;25 QUAI GAMBETTA;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;SAS CINE DIFFUSION;FIXE;OUI;48.072111, -0.771727;Pays de la Loire;53;53130
220334;THEATRE DE VERDURE;AVENUE DU GRAND JARDIN;DPL;;FIXE;NON;43.135578, 6.358877;Provence-Alpes-Côte-d'Azur;83;83070
220681;CASINO;RUE RENE CASSIN;SOCIETE NOUVELLE D  ENTREPRISE DE SPECTACLES;;FIXE;NON;42.935388, 1.849583;Occitanie;9;9160
222821;ESPACE CULTUREL GEORGES BRASSENS;13 RUE DU 9 MARS 1962;COMMUNE DE LEOGNAN;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.730648, -0.600381;Nouvelle Aquitaine;33;33238
222841;CENTRE CULTUREL LEON;PLACE DU DOCTEUR DUFAU;COMMUNE DE LEON;SAINT LOUIS;FIXE;NON;43.875113, -1.302436;Nouvelle Aquitaine;40;40150
224413;PATHE;28 RUE D'ALSACE;PATHE LEVALLOIS;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.891726, 2.296363;Ile-de-France;92;92044
226040;PATHE;3 ALLEE DU PREAMBULE;PATHE SENART;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.616119, 2.547927;Ile-de-France;77;77251
226125;PATHE;RUE FRANÇOIS COURTIN;PATHE LIEVIN;LES CINEMAS GAUMONT PATHE;FIXE;OUI;50.42314, 2.777484;Hauts-de-France;62;62510
228305;LIDO 2;3 AV CHARLES DE GAULLE;SOCIETE CENTRALE EXPLOITATION CINEMATOGRAPHIQUE;Grand écran;FIXE;NON;45.854302, 1.256414;Nouvelle Aquitaine;87;87085
228311;HORIZON GRANDS ECRANS;11 PLACE DENIS DUSSOUBS;SOCIETE CENTRALE EXPLOITATION CINEMATOGRAPHIQUE;Grand écran;FIXE;OUI;45.83291, 1.255375;Nouvelle Aquitaine;87;87085
228370;GRAND ECRAN ESTER;RUE ARISTIDE BRIAND;SOCIETE CENTRALE EXPLOITATION CINEMATOGRAPHIQUE;GRAND ECRAN;FIXE;OUI;45.845477, 1.276023;Nouvelle Aquitaine;87;87085
228531;ELYSEE;9 AV DES MARRONNIERS;CINEM AUDE 2000 VILLATGE AL PAIS;;FIXE;NON;43.055193, 2.214156;Occitanie;11;11206
230475;LES CINEMAS LUTEVA;BD JOSEPH MAURY;COMMUNE DE LODEVE;;FIXE;NON;43.732596, 3.314911;Occitanie;34;34142
233062;ESPACE(S);12 AVENUE DE LA RÉPUBLIQUE;COMMUNE DE LORIOL SUR DROME;SARL MC4 DISTRIBUTION;FIXE;NON;44.75382, 4.824625;Auvergne - Rhône-Alpes;26;26166
233802;CINEMA CORNAY;RUE DE L ABREUVOIR;ASSOCIATION GESTION ANIMATION CINE CORNAY;SNC SAGEC - CINE 32 VEO;FIXE;NON;47.010932, 0.084051;Nouvelle Aquitaine;86;86137
234273;LE PALAIS;SQUARE DU GENERAL DE GAULLE;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;;FIXE;NON;43.085637, -0.04492;Occitanie;65;65286
234296;LE PAX;7 RUE DU REVEREND PERE;LE PAX;SAS AGORA CINEMAS;FIXE;NON;43.102921, -0.039469;Occitanie;65;65286
234297;LE MAJESTIC;11 AVENUE MARANSIN;RAMBEAU ROLAND LOUIS GABRIEL;;FIXE;NON;43.098225, -0.045524;Occitanie;65;65286
236511;ATHENEE;52 RUE LAKANAL;FALISSARD ALAIN JEAN-PIERRE;SARL CINEPROFILMS;FIXE;NON;43.677738, 4.131204;Occitanie;34;34145
237554;ESPACE MOLIERE;16 AVENUE DES THERMES;CASINO DE LUXEUIL;;FIXE;NON;47.820086, 6.375487;Bourgogne - Franche-Comté;70;70311
238164;UGC PART DIEU;CENTRE COMMERC PART DIEU NIVEAU;UGC SAS;UGC DIFFUSION;FIXE;OUI;45.759486, 4.846313;Auvergne - Rhône-Alpes;69;69123
238351;Lumière Terreaux;40 RUE DU PRESIDENT EDOUARD HERRIOT;CINEMA NATIONAL POPULAIRE;SARL EXHANTHUS;FIXE;NON;45.765294, 4.834225;Auvergne - Rhône-Alpes;69;69123
238461;UGC CINE CITE;80 QUAI CHARLES DE GAULLE;UGC CINE CITE;UGC DIFFUSION;FIXE;OUI;45.784585, 4.852131;Auvergne - Rhône-Alpes;69;69123
242003;L'ATALANTE;48 RUE DU PRIEURE;CINELAB FRANCE;;FIXE;NON;48.946355, 2.147062;Ile-de-France;78;78358
244481;CGR COLISEE;11 RUE DU PORT;LES CINEMAS DU MANS;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;48.002865, 0.194124;Pays de la Loire;72;72181
247565;THE ALAMO;AVENUE JEAN MERMOZ;DEVELOPPEMENT ARTISTIQUE CULTURE MEDITERRANEEN;;FIXE;NON;43.419763, 5.213706;Provence-Alpes-Côte-d'Azur;13;13054
248192;FONTENELLE;10 RUE CARNOT;CINELAB OUEST;;FIXE;NON;48.871284, 2.095564;Ile-de-France;78;78372
249581;CHAMBORD;283 AVENUE DU PRADO;SOCIETE DU CINEMA DU PRADO;UGC MEDITERRANEE;FIXE;NON;43.273044, 5.391418;Provence-Alpes-Côte-d'Azur;13;13055
252342;CINEMATOUR;CINEMATOUR;COMMUNE DE MATOUR;;FIXE;NON;46.306676, 4.481344;Bourgogne - Franche-Comté;71;71289
252701;CINE CASTEL;9 RUE DU CHÂTEAU;ASSOCIATION LES TRINITAIRES DE MAULEON;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.9250409, -0.7596104000000423;Nouvelle Aquitaine;79;79079
252712;LES 2 SCENES;PLACE HENRI DUNANT;COMMUNAUTE DE COMMUNES DE GALLY-MAULDRE;SARL GPCI;FIXE;NON;48.916554, 1.821165;Ile-de-France;78;78380
252742;MAULE BAITHA;15 RUE ARNAUD DE MAYTIE;ASSOCIATION MAULE BAITHA;SAINT LOUIS;FIXE;NON;43.221421, -0.889467;Nouvelle Aquitaine;64;64371
255991;VARIETES;20 BD CHAMBLAIN;VARIETES CINEMA;SARL GPCI;FIXE;NON;48.533449, 2.6548;Ile-de-France;77;77288
258812;ESPACE CULTUREL ROBERT HOSSEIN;19, RUE DU PONT DE PIERRE;COMMUNE DE MERVILLE;;FIXE;NON;50.641083, 2.637315;Hauts-de-France;59;59400
261032;LA FABRIQUE;5 RUE DES MAUVES;ASSOCIATION CINE MEUNG;;FIXE;NON;47.826282, 1.696401;Centre - Val-de-Loire;45;45203
261351;LE SOUBISE;13 BD DU PRE SOUBISE;OFFICE DU TOURISME DE MEYMAC;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.532714, 2.146857;Nouvelle Aquitaine;19;19136
261603;CINE-MEYZIEU;27 RUE LOUIS SAULNIER;FELICINE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.765107, 5.00317;Auvergne - Rhône-Alpes;69;69282
261623;LE TAURUS;RUE DE LA MEDITERRANEE;CENTRE COMMUNAL POUR LA PROMOTION CULTURELLE;;FIXE;NON;43.421612, 3.601996;Occitanie;34;34157
263261;COMOEDIA;15 RUE LOUIS CASTAGNE;ASSOCIATION CENTRE CULTUREL DE MIRAMAS;;FIXE;NON;43.581558, 5.001721;Provence-Alpes-Côte-d'Azur;13;13063
266752;LOUIS LUMIERE;RUE DES ECOLES;SOCIETE DES CINEMAS DE LA GUISANE;;FIXE;NON;44.975571, 6.50728;Provence-Alpes-Côte-d'Azur;5;5079
266962;LA CAPITELLE;BOULEVARD DE MAZEL;VILLE DE MONISTROL SUR LOIRE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.284509, 4.176668;Auvergne - Rhône-Alpes;43;43137
268972;MAISON POUR TOUS;ROND POINT DU 8 MAI;ASSOCIATION MAISON POUR TOUS;SARL MC4 DISTRIBUTION;FIXE;NON;43.618473, 6.771904;Provence-Alpes-Côte-d'Azur;83;83081
271055;SALLE DES TEMPLIERS;IMPASSE DU LION D'OR;VILLE DE MONTELIMAR;;FIXE;NON;44.557962, 4.751413;Auvergne - Rhône-Alpes;26;26198
274201;PALACE;30 BD DE COURTAIS;CINE 2000;;FIXE;NON;46.338813, 2.602249;Auvergne - Rhône-Alpes;3;3185
276554;CINE MONTROUGE;88 RUE RACINE;INSTITUT DE FORMATION D ANIMATION ET DE CONSEIL;;FIXE;NON;48.813222, 2.311441;Ile-de-France;92;92049
279184;REX;LE BOURG;BAUCINE;;FIXE;NON;46.179604, 6.706652;Auvergne - Rhône-Alpes;74;74191
280894;CINE M;8 BOULEVARD DE LA REPUBLIQUE;ASSOCIATION GRAND ECRAN;;FIXE;NON;43.369451, -0.629102;Nouvelle Aquitaine;64;64410
283051;LE THEATRE;PLACE DU THEATRE;LA MURE CINEMA THEATRE;;FIXE;NON;44.901927, 5.786028;Auvergne - Rhône-Alpes;38;38269
284502;CAP CINEMA NANTERRE;200 ALLEE DE CORSE;CAP CINEMA NANTERRE;;FIXE;OUI;48.900167, 2.21295;Ile-de-France;92;92050
287452;NEOPOLIS;1 BIS  RUE DE LA COMEDIE;LES ECRANS DE NEUFCHATEAU;CINE 70 TUPIN;FIXE;NON;48.353974, 5.695801;Grand-Est;88;88321
292201;LE FOYER;PLACE DE L'EGLISE;ASS EDUCA POPUL ARTS THEATRE NOIRETABL;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.8173155, 3.7672235;Auvergne - Rhône-Alpes;42;42159
292377;LE BIJOU;PLACE DE LA LIBERATION;COMMUNE DE NOISY LE GRAND;;FIXE;NON;48.849023, 2.552482;Ile-de-France;93;93051
292782;CINEMA LOUIS DELLUC;PLACE DES DROITS DE L'HOMME;VILLE DE NONTRON;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.523215, 0.659963;Nouvelle Aquitaine;24;24311
293531;LES YOLES SALLE STE THERESE;AV DES YOLES;PATRONAGE NOTRE DAME DE MONTS;SUD CINE;FIXE;NON;46.829294, -2.137105;Pays de la Loire;85;85164
294891;LE NOZEK;RUE DE LA GARE;CINEMA LE NOZEK;SAS CINE DIFFUSION;FIXE;NON;47.565293, -1.628355;Pays de la Loire;44;44113
295122;CINEMA NUITON;RUE THUROT;MAISON DES JEUNES ET DE LA CULTURE DE NUITS SAINT GEORGES;;FIXE;NON;47.135748, 4.94934;Bourgogne - Franche-Comté;21;21464
296615;ESPACE ARAGON;PLACE DU 8 MAI 1945;VILLE D'OISSEL;;FIXE;NON;49.339471, 1.08919;Normandie;76;76484
298964;SALLE ARAGON;1 PLACE DU FER A CHEVAL;VILLE D'ORLY;;FIXE;NON;48.742445, 2.395558;Ile-de-France;94;94054
299451;L UBAC;PLACE EMILE HODOUL;CINEMAS G LAMIC;SARL MC4 DISTRIBUTION;FIXE;NON;44.493107, 6.556982;Provence-Alpes-Côte-d'Azur;5;5098
299685;LE PIXEL;20 AVENUE DE LA MOUTETE;ASSOCIATION AMICALE LAIQUE ORTHEZIENNE;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.487215, -0.777436;Nouvelle Aquitaine;64;64430
302312;CINE BREIZ;RUE HENRY DUNANT;ASSOCIATION LA PAIMPOLAISE;SAS CINE DIFFUSION;FIXE;NON;48.780228, -3.05216;Bretagne;22;22162
302596;LE NAUTILUS;PLACE RAIMU;CINE PLAN;;FIXE;NON;43.527952, 3.931577;Occitanie;34;34192
303445;SALLE DES FETES;1, RUE ALSACE-LORRAINE;VILLE DE PARAY VIEILLE POSTE;;FIXE;NON;48.712693, 2.363281;Ile-de-France;91;91479
305402;ESPACE DES ARTS;PLACE CHARLES DE GAULLE;ESPACE DES ARTS;SARL GPCI;FIXE;NON;48.903037, 2.507379;Ile-de-France;93;93057
306243;CINÉPILAT;RUE DES TROIS SAPINS;COMMUNAUTE DE COMMUNES DU PILAT RHODANIEN;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.418565, 4.675401;Auvergne - Rhône-Alpes;42;42168
307543;CINEMOVIDA MEGA CASTILLET;ZAC MAS BALANDE;SOCIETE NOUVELLE D  ENTREPRISE DE SPECTACLES;SNES;FIXE;OUI;42.663168, 2.880281;Occitanie;66;66136
310485;LA SALLE DU NORD-EST;36, RUE MICHEL RONDET;ART EN STOCK;;FIXE;NON;49.301154, 5.786676;Grand-Est;54;54425
310645;FOYER JEUNESSE ET CULTURE;FOYER JEUNESSE;LE CINEMA DU SOLEIL;SNC SAGEC - CINE 32 VEO;ITINERANT;NON;43.22419, 6.144814;Provence-Alpes-Côte-d'Azur;83;83091
310925;LE CINEMA;RUE ANTOINE DE SAINT EXUPERY;LE NAVIRE;;FIXE;NON;44.376008, 4.701762;Auvergne - Rhône-Alpes;26;26235
312221;LE COTENTIN;PLACE DU MARCHE;ASSOCIATION DU CINEMA DE LA PLAGE;GENERIQUE;FIXE;NON;49.166275, -1.5704;Normandie;50;50403
312443;LE MAIL;26 MAIL OUEST;SARL 2H;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;48.173277, 2.253059;Centre - Val-de-Loire;45;45252
313842;CINEMA L'HERMINE;33 RUE DE L HERMINE;CINEMA L HERMINE;SAS CINE DIFFUSION;FIXE;NON;47.998597, -2.096562;Bretagne;35;35223
313912;CASINO DU VAL ANDRE;1 COURS WINSTON CHURCHILL;SOCIETE D EXPLOITATION DU CASINO DE LA ROTONDE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;48.590655, -2.553431;Bretagne;22;22186
314931;ESPACE BERLIOZ;PLACE MAURICE JANOT;SOCIETE D'EXPLOITATION DU CASINO DE PLOMBIERES;;FIXE;NON;47.963557, 6.457663;Grand-Est;88;88351
317345;TAP CASTILLE;1 PLACE DU MARECHAL LECLERC;THEATRE AUDITORIUM DE POITIERS, SCENE NATIONALE;;FIXE;NON;46.580669, 0.339687;Nouvelle Aquitaine;86;86194
317911;GRAND ECRAN;RUE DE LA LOIRE;ASSOCIATION CINEMA SAINT MARTIN;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;47.359284, -0.860039;Pays de la Loire;49;49244
318483;LE VAUBAN;16 RUE GAMBETTA;COMMUNE DE PONS;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.580586, -0.546711;Nouvelle Aquitaine;17;17283
318782;ROYAL;16 RUE DU GENERAL LECLERC;SWERTVAEGHER CATHERINE ASTRID MICHELE;;FIXE;NON;49.354873, 0.511693;Normandie;27;27467
319302;VARIETES;24 RUE DE LA REPUBLIQUE;CINEMA VARIETES;;FIXE;NON;45.749757, 5.175101;Auvergne - Rhône-Alpes;38;38316
319582;LE FOYER;2 RUE DE LA RESISTANCE;ASSOCIATION L'UNION OUVRIERE AEP;;FIXE;NON;47.383873, 6.769949;Bourgogne - Franche-Comté;25;25463
320783;ARIANE ASCARIDE;CENTRE PEPIN;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;FIXE;NON;44.266447, 4.644976;Occitanie;30;30202
320971;SALLE RENE TARROT;SALLE RENE TARROT;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;SEGECI;ITINERANT;NON;47.750682, 0.192681;Pays de la Loire;72;72243
321132;CINEMA ST GILLES;54 RUE DE VERDUN;AMICALE DU PERSONNEL DU CINEMA SAINT GILLES;SAS CINE DIFFUSION;FIXE;NON;47.119337, -2.101111;Pays de la Loire;44;44131
321343;LE MELIES;12 RUE DENIS PAPIN;CENTRE DE CONCEPTION ET DE DIFFUSION DE L IMAGE;SARL MC4 DISTRIBUTION;FIXE;NON;43.404425, 4.98382;Provence-Alpes-Côte-d'Azur;13;13077
321854;GERARD PHILIPE;AV GABRIEL PERI;COMMUNE DE PORT SAINT LOUIS;;FIXE;NON;43.39359, 4.796834;Provence-Alpes-Côte-d'Azur;13;13078
323884;L ESPACE DES ARTS;45 ESPLANADE DES ARTS;LE CINEMA DU SOLEIL;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.108927, 6.020419;Provence-Alpes-Côte-d'Azur;83;83098
326085;LE VIVARAIS 1;1 BIS COURS DU TEMPLE;BAUCINE;;FIXE;NON;44.734637, 4.59441;Auvergne - Rhône-Alpes;7;7186
329531;CINE CAP VERT;RUE DU CAP VERT;SAS DES CINEMAS DE QUETIGNY;LES CINEMAS GAUMONT PATHE;FIXE;OUI;47.311707, 5.092506;Bourgogne - Franche-Comté;21;21515
330574;LA HALLE;PROMENADE DES LICES;COMMUNE DE RABASTENS;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.822342, 1.724822;Occitanie;81;81220
331401;L AUTAN;PLACE JEAN JAURES;ASSOCIATION RAMONVILLE CINE;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.545097, 1.484818;Occitanie;31;31446
333304;CINE'MANIVEL;12 QUAI JEAN BART;MANIVEL CINEMA;;FIXE;NON;47.643971, -2.08863;Bretagne;35;35236
333901;OPERAIMS;72 PLACE DROUET D' ERLON;GAUMONT;SARL GPCI;FIXE;OUI;49.256421, 4.026693;Grand-Est;51;51454
335055;CINE T.N.B;1 RUE SAINT HELIER;THEATRE NATIONAL DE BRETAGNE CENTRE EUROPEEN DE PRODUCTION;;FIXE;NON;48.107745, -1.67277;Bretagne;35;35238
335473;LA MAISON POUR TOUS;RUE DU DEPUTE LAURENS;BENAC HERVE;;FIXE;NON;44.032421, 2.535913;Occitanie;12;12197
336732;REX;17, RUE DE LA SYNAGOGUE;SOCIETE CINOR;;FIXE;NON;48.194474, 7.323025;Grand-Est;68;68269
337353;SALLE DE CINEMA ET DE SPECTACLES VIVANTS;PLACE DU FOIRAIL;COMMUNAUTE DE COMMUNES AVEYRON SEGALA VIAUR;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.3078, 2.237623;Occitanie;12;12198
338145;Cinéma Arcadia;2/2B RUE DE LA BADE;CINERIOM;;FIXE;NON;45.894648, 3.119978;Auvergne - Rhône-Alpes;63;63300
338212;LE QUAI DES ARTS;PLACE DE LA GARE;LE PRE BOURGES;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.281368, 2.657031;Auvergne - Rhône-Alpes;15;15162
338332;CINOCHE;ALLEE JEAN WIENER;ASSOCIATION GESTION SALLE ROBERT DESNOS;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;48.65291, 2.418053;Ile-de-France;91;91521
339013;LE GRAND PALAIS;3 COURS DE LA REPUBLIQUE;CINEMA LE MAJESTIC;SAS CINEMA LE MAJESTIC (Baud);FIXE;OUI;46.037107, 4.06479;Auvergne - Rhône-Alpes;42;42187
339254;LE PARC;QUARTIER DU PLEIN CHATEAU;MJC DE LA ROCHE SUR FORON ET DU PAYS ROCHOIS;SARL MC4 DISTRIBUTION;FIXE;NON;46.066503, 6.314579;Auvergne - Rhône-Alpes;74;74224
339664;APOLLO CINE;COURS ROY-BRY;CINEFORTIS;SAS CINEFORTIS (Lemonnier);FIXE;OUI;45.93763, -0.966174;Nouvelle Aquitaine;17;17299
339871;CGR DRAGON;8 COURS DES DAMES;CGR CINEMAS;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;46.157744, -1.153595;Nouvelle Aquitaine;17;17300
340043;LE KERLOUET;PLACE DE LA REPUBLIQUE;ASSOCIATION SYNDICAT D'INITIATIVE;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.785295, 0.811448;Nouvelle Aquitaine;86;86207
340874;CGR RODEZ;PLACE DU FOIRAIL;LES CINEMAS DE RODEZ;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;44.34873, 2.57572;Occitanie;12;12202
341752;CINE PLANETE;16 PLACE JEAN JAURES;SOCIETE ROMANAISE CINEMATOGRAPHIQUE;;FIXE;OUI;45.045939, 5.054595;Auvergne - Rhône-Alpes;26;26281
341771;CINE LUMIERE;5 RUE FELIX FAURE;SOCIETE ROMANAISE CINEMATOGRAPHIQUE;;FIXE;NON;45.046219, 5.050587;Auvergne - Rhône-Alpes;26;26281
342020;KORRIGAN;3 RUE DE LA VAUNOISE;ASSOCIATION KORRIGAN ROMILLE;SAS CINE DIFFUSION;FIXE;NON;48.213608, -1.892787;Bretagne;35;35245
342112;C V L PALACE;9 RUE DE LA RESISTANCE;CINEXPANSION  DU VAL DE LOIRE SARL;CVL;FIXE;NON;47.358326, 1.745177;Centre - Val-de-Loire;41;41194
343951;CINE BREIZ;2 RUE DE STRASBOURG;ASSOCIATION CINE BREIZ;SAS CINE DIFFUSION;FIXE;NON;48.237305, -3.316257;Bretagne;22;22266
344532;OMNIA REPUBLIQUE;28 RUE DE LA REPUBLIQUE;GAUMONT;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.438455, 1.096887;Normandie;76;76540
344571;KINEPOLIS ROUEN;CENTRE COMMERCIAL DE SAINT SEVER;EDEN PANORAMA;KINEPOLIS;FIXE;OUI;49.430638, 1.085206;Normandie;76;76540
347175;ARIEL HAUTS DE RUEIL;59 AVENUE DE FOUILLEUSE;SOCIETE D'ECONOMIE MIXTE THEATRE ANDRE MALRAUX;UGC DIFFUSION;FIXE;NON;48.862565, 2.194794;Ile-de-France;92;92063
347732;Les Lumières de la Ville;Boulevard Louis Dagand;ECRANS POUR TOUS;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.85878, 5.957306;Auvergne - Rhône-Alpes;74;74225
351034;CLUB;32 ALLEES DE CRAPONNE;CINE SPECTACLES;SARL MC4 DISTRIBUTION;FIXE;NON;43.637405, 5.099136;Provence-Alpes-Côte-d'Azur;13;13103
351621;A B C;20 RUE DU GENERAL GALLIENI;CINEMA A B C;SARL MC4 DISTRIBUTION;FIXE;NON;43.117504, 5.799215;Provence-Alpes-Côte-d'Azur;83;83123
353201;LES CINEMAS FORUM;1 RUE DU MAIRE MASSING;SOCIETE NOUVELLE DES CINEMAS MELIES;STE NOUVELLE DES CINEMAS MELIES (Carpels);FIXE;OUI;49.11063, 7.070985;Grand-Est;57;57631
354782;LE GRAND  PALACE;13 QUAI CARNOT;LE PALACE;;FIXE;OUI;47.262131, -0.078279;Pays de la Loire;49;49328
355933;CINE NOVA;37 RUE SAINT MICHEL;LES ECRANS DU SILLON;SAS CINE DIFFUSION;FIXE;NON;47.363726, -1.942308;Pays de la Loire;44;44195
356431;ESPACE PREVERT;QUARTIER DU PLESSIS LE ROI;ESPACE PREVERT ANIMATION;SARL GPCI;FIXE;NON;48.57649, 2.579118;Ile-de-France;77;77445
359082;ETOILE CINEMA;6 RUE DU LYCEE;ASSOCIATION L' OEIL ECOUTE;;FIXE;NON;47.49215, 4.334794;Bourgogne - Franche-Comté;21;21603
362693;LE CONDATE;RUE DE SAVOIE;BOUET JORDA LAURENCE ET JEAN-MICHEL;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.95807, 5.835541;Auvergne - Rhône-Alpes;74;74269
364503;CGR SOISSONS;12, RUE DU BEFFROI;KALLISTE FILMS;SARL LES FILMS DE LA ROCHELLE;FIXE;NON;49.382084, 3.326393;Hauts-de-France;2;2722
364632;BEL ARIA PLEIN AIR;PIELZA;BEL ARIA;;FIXE;NON;41.904436, 9.388834;Corse;2B;2B283
364991;REX;PLACE VERTE;BOUREL PHILIPPE;SARL CINEODE;FIXE;NON;50.174295, 4.093165;Hauts-de-France;59;59572
368764;VOX;17 RUE DES FRANCS BOURGEOIS;SOCIETE NOUVELLE CINE VOX;;FIXE;NON;48.581785, 7.746387;Grand-Est;67;67482
370411;LE CAPITOLE;3 RUE LEDRU ROLLIN;ESPACE CINEMA;;FIXE;NON;48.871363, 2.229109;Ile-de-France;92;92073
372923;LA VILLA MON CINE;40 AVENUE BOUCICAUT;CINE VILLAGE;SAS CINE VILLAGE;FIXE;NON;45.009604, -0.438522;Nouvelle Aquitaine;33;33366
376842;CIN'ETOILE;1 ROUTE D' AUGEL;COMMUNAUTE DE COMMUNES DE SAINT BONNET LE CHATEAU;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.421496, 4.064272;Auvergne - Rhône-Alpes;42;42204
378233;LE CINE THEATRE;130 RUE THEOPHILE ROUSSEL;COMMUNAUTE DE COMMUNES DES TERRES D APCHER MARGUERIDE AUBRAC;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.803412, 3.275679;Occitanie;48;48140
379671;LES TROIS PIERROTS;6-8 RUE DU MONT VALERIEN;COMMUNE DE SAINT CLOUD;SARL GPCI;FIXE;NON;48.852362, 2.216385;Ile-de-France;92;92064
381912;ECRAN;14 PASSAGE DE L ACQUEDUC;CINEMA L'ECRAN;;FIXE;NON;48.93659, 2.358747;Ile-de-France;93;93066
382760;LA VENCE SCENE;1 AVENUE GENERAL DE GAULLE;COMMUNE DE SAINT EGREVE;SARL MC4 DISTRIBUTION;FIXE;NON;45.230283, 5.681963;Auvergne - Rhône-Alpes;38;38382
383589;LE CAMION ROUGE;RUE ETIENNE MENARD;ALLIANCE BOURGUIGNONNE CINEMATOGRAPHIQUE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;45.4379, 4.395893;Auvergne - Rhône-Alpes;42;42218
384792;ESPACE CULTUREL LES 26 COULEURS;IMPASSE PASTEUR;COMMUNE DE SAINT FARGEAU PONTHIERRY;;FIXE;NON;48.535934, 2.547053;Ile-de-France;77;77407
385392;RIO;2 RUE JEAN MOULIN;ASSOCIATION ST FLORENT CULTURE;SOGECIS;FIXE;NON;46.996042, 2.252694;Centre - Val-de-Loire;18;18207
385941;FANNY;ST FRANCOIS LONGCHAMP;LE STAR;MAURIENNE;FIXE;NON;45.415068, 6.357553;Auvergne - Rhône-Alpes;73;73235
387501;LE RELAIS;136 BLD DE LA COTE DE BEAUTE;MARTEAU FLORENCE;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.59922, -0.993953;Nouvelle Aquitaine;17;17333
390452;LES TOILES OLYMPIC;PLACE FRANCOIS TRUFFAUT;ASSOCIATION OFFICE CULTUREL DE SAINT GRATIEN;;FIXE;NON;48.971269, 2.274468;Ile-de-France;95;95555
391451;LA VENISE VERTE;3 IMPASSE DU CINEMA;AEP LE REVEIL DU MARAIS;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.269476, -0.715321;Nouvelle Aquitaine;79;79257
392882;LE SAINT JEAN;RUE JEANNE D'ARC;L ECRAN SAINT JEANNAIS;SARL MC4 DISTRIBUTION;FIXE;NON;45.501585, 5.142493;Auvergne - Rhône-Alpes;38;38399
396242;ESPACE CULTUREL LE CERCLE;9 PLACE DES VICTIMES DES DÉPORTES DU TRAVAIL;CINE RUBAN;;FIXE;NON;45.340205, 4.313068;Auvergne - Rhône-Alpes;43;43205
