numCinema;nomCinema;adresseCinema;proprietaireCinema;programmateurCinema;genre;multiplexe;geolocalisation;nouvelleRegion;numDepartement;numCommune;nomCommune
68114;LE CINEMA;10 AVENUE FRANCIS DE PRESSENSE;COMMUNE DU BOURGET;SARL GPCI;FIXE;NON;48.932361, 2.424858;Ile-de-France;93;93013;Le Bourget
69231;LE FOYER;5 RUE DES BERSAULTS;ASSOCIATION CERCLE FAMILIAL;ENT. REG. CIN. NORD PAS DE CALAIS;FIXE;NON;50.770801, 3.08126;Hauts-de-France;59;59098;Bousbecque
71901;LE RENAISSANCE;16 RUE DE L EGLISE;LEMOINE DENISE;;FIXE;NON;48.415251, 3.237856;Ile-de-France;77;77051;Bray-sur-Seine
73098;OCEANOPOLIS;PORT DE PLAISANCE  MOULIN BLANC;BREST'AIM;SAS CINE DIFFUSION;FIXE;NON;48.391567, -4.434751;Bretagne;29;29019;Brest
74662;LES 4 VENTS;80 RUE DU GENERAL LECLERC;COMMUNE DE BRIE-COMTE-ROBERT;;FIXE;NON;48.696652, 2.607228;Ile-de-France;77;77053;Brie-Comte-Robert
76821;ETOILES;RUE DU PERIGORD;SOCIETE D'ECONOMIE MIXTE ARTOIS EXPANSION;;FIXE;NON;50.479971, 2.545868;Hauts-de-France;62;62178;Bruay-la-Buissiere
78542;LUX LOUIS DELLUC;PLACE DU GENERAL DE GAULLE;COMMUNE DE BUISSON DE CADOUIN;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.845348, 0.909131;Nouvelle Aquitaine;24;24068;Le Buisson-de-Cadouin
81101;LA PLEIADE;12 AVENUE COUSIN DE MERICOURT;ASSOCIATION CENTRE CULTUREL COMMUNAL CACHAN;SARL GPCI;FIXE;NON;48.795796, 2.335316;Ile-de-France;94;94016;Cachan
81451;CINEMA LUX;AV SAINTE THERESE;AEP CINEMA LUX;GAP;FIXE;NON;49.168683, -0.337953;Normandie;14;14118;Caen
82604;CINE CALUIRE;36 AV DU GENERAL DE GAULLE;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;FIXE;NON;45.804798, 4.853092;Auvergne - Rhone-Alpes;69;69034;Caluire-et-Cuire
83601;VICTORIA;RUE SAINT VICTOR;L ESPERANCE DE CAMPBON;SAS CINE DIFFUSION;FIXE;NON;47.41167, -1.965724;Pays de la Loire;44;44025;Campbon
84441;CENTRE SIMONE SIGNORET;CHEMIN DU CASSIOT;COMMUNE DE CANEJAN;SAINT LOUIS;FIXE;NON;44.761134, -0.654322;Nouvelle Aquitaine;33;33090;Canejan
84712;ARCADES;77 RUE FELIX FAURE;EURO VIDEO INTERNATIONAL;SARL MC4 DISTRIBUTION;FIXE;NON;43.552517, 7.015358;Provence-Alpes-Cote-d'Azur;6;6029;Cannes
85851;CENTRE AUDIOVISUEL;PLACE DU FOIRAIL;ARTS ET TECHNIQUES;SAINT LOUIS;FIXE;NON;44.292217, -0.259312;Nouvelle Aquitaine;33;33095;Captieux
87772;M J C  CINE 113;20 AV DE TOULOUSE;MJC DE CASTANET TOLOSAN;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.516624, 1.498262;Occitanie;31;31113;Castanet-Tolosan
89481;LE PARIS;3 RUE ARISTIDE CAUCHOIS;COMMUNE DE RIVES-EN-SEINE;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.525593, 0.72697;Normandie;76;76164;Rives-en-Seine
90345;ECRAN BLEU;SQUARE DE LATTRE DE TASSIGNY;LEROY PATRICK;SARL MC4 DISTRIBUTION;FIXE;NON;43.172524, 6.530347;Provence-Alpes-Cote-d'Azur;83;83036;Cavalaire-sur-Mer
90763;ARMAGNAC;BARBOTAN LES THERMES;COMMUNE DE CAZAUBON;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.947931, -0.041716;Occitanie;32;32096;Cazaubon
90932;LES CAPUCINS;RUE DES CAPUCINS;ASSOCIATION CINEFOL 31;;FIXE;NON;43.203101, 1.083573;Occitanie;31;31135;Cazeres
91033;ROAD MOVIES;AVE VICTOR HUGO;ROAD MOVIES;;ITINERANT;NON;43.392145, 3.103753;Occitanie;34;34069;Cazouls-les-Beziers
92302;CERETAN;BLD GEORGES CLEMENCEAU;LAPORTA GERMAIN;;FIXE;NON;42.486293, 2.749588;Occitanie;66;66049;Ceret
93261;COMPLEXE LE REX;PLACE DU SOUVENIR;ORGANISATION DES CIRCUITS CINEMATOGRAPHIQUES PRIVES;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.742006, -0.685394;Nouvelle Aquitaine;33;33122;Cestas
94711;FAMILIAL;RUE DIDEROT;CERCLE FAMILIALE DES CINEPHILES DU PAYS DE CHALINDREY;;FIXE;NON;47.803369, 5.431466;Grand-Est;52;52093;Chalindrey
95413;ASTREE;7 BOULEVARD DU THEATRE;SOCIETES DES CINEMAS ASTREE ET ALPHA;SARL EXHANTHUS;FIXE;NON;45.566066, 5.923359;Auvergne - Rhone-Alpes;73;73065;Chambery
95562;MEGARAMA;ZAC PORTE SUD DE L'OISE;CHAMBLY CINEMA;SAS AGORA CINEMAS;FIXE;NON;49.155627, 2.248819;Hauts-de-France;60;60139;Chambly
95732;CINEMASCOOP;18 RUE DE LA POSTE;CINEMA SCOOP;;FIXE;NON;45.061194, 4.302941;Auvergne - Rhone-Alpes;43;43051;Le Chambon-sur-Lignon
97431;STUDIO 66;66 RUE JEAN JAURES;STUDIO 66;SAS AGORA CINEMAS;FIXE;NON;48.814397, 2.508133;Ile-de-France;94;94017;Champigny-sur-Marne
103985;CINEMATOGRAPHE SLE CHAPLIN;CENTRE CULTUREL SIMONE SIGNORET;LE CINEMATOGRAPHE;;FIXE;NON;44.068241, 5.987231;Provence-Alpes-Cote-d'Azur;4;4049;Chateau-Arnoux-Saint-Auban
104391;AGORA;5 PLACE DE LA RESISTANCE;LES CINEMAS DE L ODET;SAS CINE DIFFUSION;FIXE;NON;48.194912, -4.094078;Bretagne;29;29026;Chateaulin
104824;CINEMA LE REX;AVENUE LEO LAGRANGE;POLYMAGES;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.885453, 4.855476;Provence-Alpes-Cote-d'Azur;13;13027;Chateaurenard
106262;LOUIS JOUVET;3 PLACE MAURICE BERTEAUX;ANIM ACTION;UGC DIFFUSION;FIXE;NON;48.886917, 2.156299;Ile-de-France;78;78146;Chatou
106291;LUX;PLACE DE L'HOTEL DE VILLE;GODET DIDIER;;FIXE;NON;48.7407435, 2.764804799999979;Centre - Val-de-Loire;36;36046;La Chatre
108298;JEANNE D'ARC;9 RUE DES VARENNES;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;;FIXE;NON;45.877437, 4.7121;Auvergne - Rhone-Alpes;69;69052;Chazay-d'Azergues
108774;COSMOS;22 AV DE LA RESISTANCE;STUDIO 43;;FIXE;NON;48.877872, 2.586341;Ile-de-France;77;77108;Chelles
109836;MEGA CGR;BOULEVARD FELIX AMIOT;MONCHERBOURG;SARL LES FILMS DE LA ROCHELLE;FIXE;OUI;49.642211, -1.613365;Normandie;50;50129;Cherbourg-en-Cotentin
110351;GAUMONT DISNEY VILLAGE;1 ESPLANADE FRANCOIS TRUFFAUT;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.880488, 2.772675;Ile-de-France;77;77111;Chessy
111621;LE RABELAIS;31BIS PLACE DU GENERAL DE GAULLE;ASSOCIATION CINEMA LE RABELAIS;CVL;FIXE;NON;47.16663, 0.240401;Centre - Val-de-Loire;37;37072;Chinon
112825;CINEMA EDEN THEATRE;25 BOULEVARD CLEMENCEAU;ASSOCIATION LES LUMIERES DE L' EDEN;;FIXE;NON;43.177341, 5.610704;Provence-Alpes-Cote-d'Azur;13;13028;La Ciotat
114564;ALAIN RESNAIS;RUE ROGER SALASC;OFFICE CULTUREL CLERMONTAIS;SARL GPCI;FIXE;NON;43.625579, 3.435522;Occitanie;34;34079;Clermont-l'Herault
114621;CAPITOLE;32 PLACE DE JAUDE;UGC;LES CINEMAS GAUMONT PATHE;FIXE;NON;45.776195, 3.081674;Auvergne - Rhone-Alpes;63;63113;Clermont-Ferrand
114664;LE RIO;178 RUE SOUS LES VIGNES;ASSOCIATION LES AMIS DU RIO;;FIXE;NON;45.803623, 3.108544;Auvergne - Rhone-Alpes;63;63113;Clermont-Ferrand
115562;STUDIO 1600;FLAINE-FORUM;DOMAINE SKIABLE DE FLAINE;;FIXE;NON;46.050618, 6.587273;Auvergne - Rhone-Alpes;74;74081;Cluses
117742;CHATEAUBRIAND;RUE DE MALOUAS;ASSOCIATION LA CHATEAUBRIAND;SAS CINE DIFFUSION;FIXE;NON;48.412765, -1.750635;Bretagne;35;35085;Combourg
118495;CINEVILLE;RUE DE COLGUEN;SOCIETE DES CINEMAS CELTIC;SAS CINE DIFFUSION;FIXE;NON;47.899073, -3.909554;Bretagne;29;29039;Concarneau
119181;CINE 32 GASCOGNE;RUE JEAN JAURES;LES LUMIERES DE LA VILLE;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.955916, 0.372655;Occitanie;32;32107;Condom
120241;FOGATA;COL DE FOGATA;SARL CINE FOGATA LUCIANI;;FIXE;NON;42.627056, 8.921392;Corse;2B;2B093;Corbara
120434;THEaTRE LES DOCKS;RUE DU 14 JUILLET;CINE DOCKS;;FIXE;NON;49.908852, 2.515061;Hauts-de-France;80;80212;Corbie
121792;CINEMA L ALBA;CAMPING ALIVETU FG ST ANTOINE;SARL PIEVE DI TALCINI;SARL CINEPROFILMS;FIXE;NON;42.301162, 9.151626;Corse;2B;2B096;Corte
122525;ESPACE JEAN VILAR;PLACE DE LA CONVENTION;CINE LIGUE HAUTS DE FRANCE;;FIXE;NON;51.018022, 2.380798;Hauts-de-France;59;59155;Coudekerque-Branche
125513;CINEMA DE LA GARE;PLACE DU 6 JUIN;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;SARL GPCI;FIXE;NON;49.334767, -0.457474;Normandie;14;14191;Courseulles-sur-Mer
127821;MAX LINDER;RUE DOCTEUR FAUCHE;OFFICE CREONNAIS CULTURE LOISIRS;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.773724, -0.348948;Nouvelle Aquitaine;33;33140;Creon
128421;THEATRE EDEN;QUAI  BERENGIER DE LA BLACHE;LE NAVIRE;;FIXE;NON;44.726462, 5.02496;Auvergne - Rhone-Alpes;26;26108;Crest
129441;LE HUBLOT;PLACE DINAN;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;SAS CINE DIFFUSION;FIXE;NON;47.292765, -2.509877;Pays de la Loire;44;44049;Le Croisic
130653;LE CINE;GROUPE MAURICE THOREZ;VILLE DE CRUAS;SARL MC4 DISTRIBUTION;FIXE;NON;44.656708, 4.761992;Auvergne - Rhone-Alpes;7;7076;Cruas
133212;PATHE DAMMARIE;824 AVENUE DU LYS;PATHE DAMMARIE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;48.517401, 2.627798;Ile-de-France;77;77152;Dammarie-les-Lys
133381;LE CLUB 2;SALLE POLYVALENTE;LES CINEMAS GIENNOIS;SARL GPCI;FIXE;NON;47.766235, 2.572005;Centre - Val-de-Loire;45;45122;Dampierre-en-Burly
136753;LE TOBOGGAN;14 AV JEAN MACE;REGIE AUTONOME DE GESTION DU TOBOGGAN;;FIXE;NON;45.768904, 4.955836;Auvergne - Rhone-Alpes;69;69275;Decines-Charpieu
136912;HALLE DES CINQ FONTAINES;PLACE DU CHAMPS DE FOIRE;CINEMAS D'AUJOURD'HUI;;FIXE;NON;47.512144, 7.007276;Bourgogne - Franche-Comte;90;90033;Delle
138462;CINE LABOR;RUE JUSTIN JOUVE;CERCLE LABOR;;FIXE;NON;44.527384, 5.066722;Auvergne - Rhone-Alpes;26;26114;Dieulefit
139232;LE DRAKKAR;6 RUE DU GENERAL DE GAULLE;LIGUE DE L' ENSEIGNEMENT DE BASSE-NORMANDIE;GENERIQUE;FIXE;NON;49.286704, -0.099295;Normandie;14;14225;Dives-sur-Mer
140713;RENE FALLET;ROUTE DE VICHY;ASSOCIATION CINE SUR BESBRE;;FIXE;NON;46.512529, 3.675133;Auvergne - Rhone-Alpes;3;3102;Dompierre-sur-Besbre
141031;ESPACE RENAISSANCE;11 RUE LAENNEC;ASSOCIATION CINE DONGES;SUD CINE;FIXE;NON;47.319099, -2.074953;Pays de la Loire;44;44052;Donges
142522;CINEMA LE NORMANDY;PLACE DU MARCHE;LIGUE DE L' ENSEIGNEMENT DE BASSE-NORMANDIE;GENERIQUE;ITINERANT;NON;49.3091816, -0.9051690000000008;Normandie;14;14711;Trevieres
144981;PATHE;4 RUE ALBERT LONDRES;PATHE ECHIROLLES;LES CINEMAS GAUMONT PATHE;FIXE;OUI;45.147822, 5.718011;Auvergne - Rhone-Alpes;38;38151;echirolles
146371;GRENOUILLE;CENTRE COMMERCIAL DES 7 MARES;SOCIETE D'ECONOMIE MIXTE DU CINEMA DES SEPT MARES;;FIXE;NON;48.766594, 1.949214;Ile-de-France;78;78208;elancourt
146393;MERCURE;6 RUE PIERRE BROSSOLETTE;SOCIETE NOUVELLE DES CINEMAS D'ELBEUF;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.287936, 1.008591;Normandie;76;76231;Elbeuf
146931;CINE SAUZE;PLACE DE SAUZE;VILLE D'ENCHASTRAYES;SARL MC4 DISTRIBUTION;FIXE;NON;44.371085, 6.682435;Provence-Alpes-Cote-d'Azur;4;4073;Enchastrayes
147084;CENTRE DES ARTS;12-16, RUE DE LA LIBERATION;COMMUNE D'ENGHIEN LES BAINS;;FIXE;NON;48.971934, 2.305204;Ile-de-France;95;95210;Enghien-les-Bains
147521;LE MONTCELET;134 AVENUE DU MONTCELET;ASSOCIATION CULTURELLE CINEMA LE MONTCELET;SARL MC4 DISTRIBUTION;FIXE;NON;45.432581, 5.756014;Auvergne - Rhone-Alpes;38;38155;Entre-deux-Guiers
148024;LES PRAIRIALES;AVENUE DE LA PRAIRIE;COMMUNE D EPERNON;SARL GPCI;FIXE;NON;48.605997, 1.675422;Centre - Val-de-Loire;28;28140;epernon
148811;PALACE;RUE DES RESISTANTS;ASSOCIATION DU CINEMA LE PALACE;;FIXE;NON;49.6480683, -1.6539331999999831;Normandie;50;50129;Cherbourg-en-Cotentin
153083;LA RIVIERE;BD CHARLES DE GAULLE;QUAI DES DUNES;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;47.654375, -3.202141;Bretagne;56;56055;etel
155414;ENTRACTE;26 RUE AMIRAL COURBET;ENTRACT ANIMATION;;FIXE;NON;48.895422, -0.199598;Normandie;14;14258;Falaise
157231;LE GRAND LARGE;PLACE BELLET;CARPENTIER MARIE-THERESE;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.757837, 0.37728;Normandie;76;76259;Fecamp
159364;CINE FEURS;1 PLACE CHARLES DE GAULLE;ASSOCIATION FOREZIENNE DU CINEMA FAMILIAL ET CULTUREL;;FIXE;NON;45.750204, 4.225091;Auvergne - Rhone-Alpes;42;42094;Feurs
162212;REX;PLACE DU 8 MAI 1945;EXTERIEUR NUIT;;FIXE;NON;42.965028, 1.607346;Occitanie;9;9122;Foix
162213;CENTRE CULTUREL;20 AV DU GENERAL DE GAULLE;ASSOCIATION DEVELOPPEMENT ACTION CULTURELLE FOIX ARIEGE;;FIXE;NON;42.960943, 1.609276;Occitanie;9;9122;Foix
164022;THEATRE DE FONTENAY;PLACE DU 8 MAI 1945;ASSOCIATION DU THEATRE DE FONTENAY LE FLEURY;;FIXE;NON;48.811271, 2.045243;Ile-de-France;78;78242;Fontenay-le-Fleury
164831;LE BOURGUET;PLACE DU BOURGUET;LE CINEMATOGRAPHE;;FIXE;NON;43.959829, 5.781061;Provence-Alpes-Cote-d'Azur;4;4088;Forcalquier
167035;SUNSET;17-19 RUE DES ROUETS;ASSOCIATION LE SONHIR 3;SARL CINEODE;FIXE;NON;50.013373, 4.04454;Hauts-de-France;59;59249;Fourmies
168942;LE VOX;PLACE AGRICOLA;LES CINEMAS DE SAINT RAPHAEL (EX LIDO RIALTO CINEMA ST RAPHAEL);;FIXE;NON;43.432981, 6.732812;Provence-Alpes-Cote-d'Azur;83;83061;Frejus
171242;CINE MISTRAL;AVENUE FREDERIC MISTRAL;CINEMISTRAL;SARL GPCI;FIXE;NON;43.447733, 3.752698;Occitanie;34;34108;Frontignan
172682;LE CHARDON;CSC ALLEES DES TILLEULS;COMMUNE DE GANNAT;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.097274, 3.197027;Auvergne - Rhone-Alpes;3;3118;Gannat
172743;LE CENTRE;20 BIS RUE DE L IMPRIMERIE;ASSOCIATION CONFERENCE JEANNE D'ARC;;FIXE;NON;44.559365, 6.078993;Provence-Alpes-Cote-d'Azur;5;5061;Gap
173332;JACQUES BREL A;PLACE DE L'HOTEL DE VILLE;VILLE DE GARGES LES GONESSE;;FIXE;NON;48.971945, 2.399817;Ile-de-France;95;95268;Garges-les-Gonesse
173432;LE FAMILY;COURS DE LA REPUBLIQUE;CINE GARLIN;SAINT LOUIS;FIXE;NON;43.560669, -0.272312;Nouvelle Aquitaine;64;64233;Garlin
179852;CINE THEATRE JACQUES PREVERT;PLACE AIME-CESAIRE;COMMUNE DE GONESSE;;FIXE;NON;48.999982, 2.428131;Ile-de-France;95;95277;Gonesse
181262;L'ATALANTE;4 BOULEVARD DES MARTYRS;SARL CINE LIMOUSIN QUERCY PERIGORD;SNC SAGEC - CINE 32 VEO;FIXE;NON;44.737405, 1.38428;Occitanie;46;46127;Gourdon
181553;THEATRE SARAH BERNHARDT;82 BD PAUL VAILLANT COUTURIER;COMMUNE DE GOUSSAINVILLE;;FIXE;NON;49.03242, 2.471796;Ile-de-France;95;95280;Goussainville
183301;GAUMONT;26 BD PIERRE BROSSOLETTE;GAUMONT;LES CINEMAS GAUMONT PATHE;FIXE;OUI;49.413966, 1.041562;Normandie;76;76322;Le Grand-Quevilly
184852;L'ENTRACT;MAIRIE AVENUE LAZARE CARNOT;ASSOCIATION CINEFOL 31;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.76859, 1.296013;Occitanie;31;31232;Grenade
185023;CLUB;9 BIS RUE DU PHALANSTERE;BETAPHI;SARL MC4 DISTRIBUTION;FIXE;NON;45.187177, 5.722453;Auvergne - Rhone-Alpes;38;38185;Grenoble
185044;NEF;18 BD EDOUARD REY;CINE 38;;FIXE;NON;45.190618, 5.723517;Auvergne - Rhone-Alpes;38;38185;Grenoble
187022;FLORIVAL;9-11 RUE DE L'ANCIEN HoPITAL;SG CINEMA LE FLORIVAL;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;47.908949, 7.211201;Grand-Est;68;68112;Guebwiller
187201;SALLE ROCH;13 RUE ST ROCH;ASSOCIATION ROCH;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;48.064952, -3.208011;Bretagne;56;56073;Guemene-sur-Scorff
187365;QUAI 56;AVENUE DU GENERAL DE GAULLE;CINEGUER;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;47.907692, -2.118355;Bretagne;56;56075;Guer
187515;SENECHAL;1 RUE DU SENECHAL;CENTRE REGIONAL PROMOTION IMAGE LE SENECHAL;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.169796, 1.867356;Nouvelle Aquitaine;23;23096;Gueret
188341;LE RIOUBEL;QUARTIER LA LONGEAGNE;CINE GUIL;;FIXE;NON;44.662223, 6.649662;Provence-Alpes-Cote-d'Azur;5;5065;Guillestre
188762;VOX;58, RUE LESUR;VILLE DE GUISE;SARL CINEODE;FIXE;NON;49.898867, 3.627448;Hauts-de-France;2;2361;Guise
189830;L'ENTREPOT DES JALLES;13 RUE GEORGES CLEMENCEAU;ARTS ET TECHNIQUES;;FIXE;NON;44.874611, -0.677018;Nouvelle Aquitaine;33;33200;Le Haillan
190194;LE FAMILIA;PLACE JACQUARD;OFFICE DU CINEMA HALLUINOIS;SARL GPCI;FIXE;NON;50.780027, 3.127664;Hauts-de-France;59;59279;Halluin
192631;NOVELTY;RUE DE LA REPUBLIQUE;ASSOCIATION DIFFUSION EXPLOITATION CINEMATOGRAPHIQUE SUD EST;GROUPEMENT DES SALLES FAMILIALES DE LYON (GSF);FIXE;NON;45.977393, 5.601461;Auvergne - Rhone-Alpes;1;1185;Hauteville-Lompnes
193591;RIALTO;RUE DE LA LIBERATION;CHAMPALAUNE BRUNO MAURICE GERARD;SARL NORD OUEST EXPLOITATION CINEMA;FIXE;NON;49.288956, -1.544392;Normandie;50;50236;La Haye
195021;GRAND ECRAN;1 RUE NEUVE;ASSOCIATION DE GESTION DU CINEMA GRAND ECRAN LES HERBIERS;SUD CINE;FIXE;NON;46.87211, -1.013741;Pays de la Loire;85;85109;Les Herbiers
196901;SONHIR;80 RUE CHARLES DE GAULLE;ASSOCIATION LE SONHIR 3;;FIXE;NON;49.920188, 4.084108;Hauts-de-France;2;2381;Hirson
199831;OLBIA;4 RUE DU SOLDAT BELLON;MANGOT DANIEL ET MANGOT DANIELLE;;FIXE;NON;43.118684, 6.128014;Provence-Alpes-Cote-d'Azur;83;83069;Hyeres
200332;CINE ILAIS;RUE PETIT CHIRON  PORT JOINVILLE;ASSOCIATION PERSPECTIVE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;FIXE;NON;46.72447, -2.348624;Pays de la Loire;85;85113;L' ile-d'Yeu
202551;LE LUXY;77 AV GEORGES GOSNAT;VILLE D'IVRY SUR SEINE;;FIXE;NON;48.81362, 2.389338;Ile-de-France;94;94041;Ivry-sur-Seine
204534;SALLE PIERRE ET JACQUES PREVERT (EX -SALLE DES CONGRES);RUE DE PARIS;VILLE DE JOINVILLE LE PONT;SARL GPCI;FIXE;NON;48.816711, 2.468136;Ile-de-France;94;94042;Joinville-le-Pont
207170;ESPACE RHENAN;2, ALLeE EUGeNE MOSER;COMMUNE DE KEMBS;;FIXE;NON;47.668953, 7.496743;Grand-Est;68;68163;Kembs
213491;CINE LAMBERSART;15, PLACE FELIX CLOUET;LES TOILES DU NORD;SARL GPCI;FIXE;NON;50.651234, 3.02797;Hauts-de-France;59;59328;Lambersart
215092;L'ETERLOU;VALLANDRY;COMMUNE DE LANDRY;SARL MC4 DISTRIBUTION;FIXE;NON;45.557325, 6.763374;Auvergne - Rhone-Alpes;73;73142;Landry
215621;GRAND ECRAN LANGON CENTRE-VILLE;16 ALLEE JEAN JAURES;GRAND ECRAN II;;FIXE;NON;44.553056, -0.245112;Nouvelle Aquitaine;33;33227;Langon
215634;GRAND ECRAN LANGON;LIEU-DIT PIED MOURTEAU;GRAND ECRAN II;GRAND ECRAN;FIXE;NON;44.5231, -0.232774;Nouvelle Aquitaine;33;33227;Langon
216451;LA RAMASSE;9 RUE DES JARDINS;VILLE DE LANSLEBOURG MONT CENIS;SARL MC4 DISTRIBUTION;FIXE;NON;45.285761, 6.879713;Auvergne - Rhone-Alpes;73;73290;Val-Cenis
216843;CINE LAON;17 AV CARNOT;CINELAON;;FIXE;NON;49.569175, 3.623996;Hauts-de-France;2;2408;Laon
220603;ESPACE DES NOUVEAUTES;RUE SAINTE CECILE;LES CINEMAS DU VAURAIS;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.700824, 1.820322;Occitanie;81;81140;Lavaur
222030;TEMPO;1 ROUTE DE TOULOUSE;VILLE DE LEGUEVIN;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.600031, 1.239756;Occitanie;31;31291;Leguevin
222481;ETOILE;33 GRAND'RUE;ASSOCIATION CINEMA DE L ETOILE;SNC SAGEC - CINE 32 VEO;FIXE;NON;46.815557, 0.327879;Nouvelle Aquitaine;86;86128;Lencloitre
225081;PALACE;29  COURS DE LA REPUBLIQUE;CINEM AUDE 2000 VILLATGE AL PAIS;;FIXE;NON;43.200704, 2.758263;Occitanie;11;11203;Lezignan-Corbieres
226883;THEATRE DU GARDE CHASSE;2 AVENUE WALDECK ROUSSEAU;COMMUNE DES LILAS;SARL GPCI;FIXE;NON;48.881921, 2.419546;Ile-de-France;93;93045;Les Lilas
229262;MAJESTIC;7 RUE DU CHAR;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;SARL GPCI;FIXE;NON;49.145632, 0.228315;Normandie;14;14366;Lisieux
229833;CINE MUNICIPAL YVES MONTAND;36 RUE EUGENE MASSE;VILLE DE LIVRY GARGAN;;FIXE;NON;48.92579, 2.545121;Ile-de-France;93;93046;Livry-Gargan
231270;KINEPOLIS;ZA DU GRAND BUT;KINEPOLIS LE CHATEAU DU CINEMA;KINEPOLIS;FIXE;OUI;50.651256, 2.975116;Hauts-de-France;59;59350;Lille
232454;UTOPOLIS LONGWY;AVENUE DE SAINTIGNON;UTOPOLIS LONGWY;KINEPOLIS;FIXE;NON;49.518361, 5.770719;Grand-Est;54;54323;Longwy
234801;LE GRAND FORUM;PLACE GEORGES MELIES;NORD OUEST EXPLOITATION CINEMAS;;FIXE;NON;49.216151, 1.170764;Normandie;27;27375;Louviers
236594;CINE LUN;39 RUE DE LA REPUBLIQUE;SPL CINELUN;;FIXE;NON;48.593047, 6.48972;Grand-Est;54;54329;Luneville
238013;CINEDUCHERE;RUE ANDREI SAKHAROV;ASSOCIATION CINE DUCHERE;;FIXE;NON;45.787163, 4.799719;Auvergne - Rhone-Alpes;69;69123;Lyon
238421;CINEMA OPERA;6 RUE JOSEPH SERLIN;LE CINEMA OPERA;;FIXE;NON;45.76732, 4.835049;Auvergne - Rhone-Alpes;69;69123;Lyon
238494;SAINT DENIS;77 GRANDE RUE CROIX ROUSSE;ESPOIR DU PLATEAU;GROUPEMENT DES SALLES FAMILIALES DE LYON (GSF);FIXE;NON;45.779971, 4.832347;Auvergne - Rhone-Alpes;69;69123;Lyon
239412;LES ECRINS;STATION DE LA PLAGNE;SOCIETE DES CINEMAS DES ECRINS;SARL MC4 DISTRIBUTION;FIXE;NON;45.508685, 6.679705;Auvergne - Rhone-Alpes;73;73150;La Plagne Tarentaise
241923;THEATRE CLAUDE DEBUSSY;116 AVENUE DU GENERAL DE GAULLE;MUSIQUE ET DANSE;;FIXE;NON;48.801474, 2.430493;Ile-de-France;94;94046;Maisons-Alfort
244492;LES CINEASTES;PLACE DES COMTES DU MAINE;CENTRE JACQUES PREVERT;;FIXE;NON;48.004856, 0.20079;Pays de la Loire;72;72181;Le Mans
245883;CINE JIM 32;PLACE DU CHEVALIER D'ANTRAS;OFFICE DU TOURISME BASTIDES ET VALLONS DU GERS;SNC SAGEC - CINE 32 VEO;FIXE;NON;43.525284, 0.161702;Occitanie;32;32233;Marciac
246501;COLISEE LUMIERE;55 RUE MONTGOLFIER;LUMIERE DANS LA VILLE;SARL GPCI;FIXE;NON;50.664345, 3.072348;Hauts-de-France;59;59378;Marcq-en-Barœul
246763;L'ESTRAN;PLACE CARNOT;LIEN OLERONNAIS POUR LA CULTURE L  ANIMATION ET LES LOISIRS;SNC SAGEC - CINE 32 VEO;FIXE;NON;45.821371, -1.108436;Nouvelle Aquitaine;17;17219;Marennes
248151;MARLY-MAGES;1, RUE DE METZ;MARLY SCOPE CINEMA;;FIXE;NON;49.06744, 6.148929;Grand-Est;57;57447;Marly
249441;PRADO;36 AVENUE DU PRADO;SOCIETE PRADEX;UGC MEDITERRANEE;FIXE;OUI;43.28385, 5.384511;Provence-Alpes-Cote-d'Azur;13;13055;Marseille
249471;PATHE MADELEINE;36 AVENUE DU MARECHAL FOCH;PATHE MARSEILLE;LES CINEMAS GAUMONT PATHE;FIXE;OUI;43.300347, 5.399852;Provence-Alpes-Cote-d'Azur;13;13055;Marseille
