numDepartement;annee;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbEtablissementsAE;nbEcransAE;nbFauteuilsAE;nbSeancesAE;nbEntreesAE;tauxOccupationAE;recettesAE;nbHabitantsDepartement;nbEtablissements
26;1998;48;8504;;41202;1233311;6019080,02;19,20079449;;;;;;;;437778;21
26;1999;46;7656;;41717;1058270;5017220,23;16,00032537;;;;;;;;437778;19
26;2000;60;10312;1;45017;1048474;5005457,22;15,28405579;;;;;;;;437778;20
26;2001;58;9844;1;60362;1392346;7034894,56;13,98952553;;;;;;;;437778;20
27;1966;38;17521;;;1074507;447229,7727;;;;;;;;;383385;
27;1967;37;17083;;;1053858;480912,7732;;;;;;;;;383385;
27;1968;35;16202;;;1008956;486373,6495;;;;;;;;;383385;
27;1969;33;15162;;;859847;469559,2851;;;;;;;;;383385;
27;1970;32;14725;;;882350;535882,8399;;;;;;;;;383385;
27;1971;32;14499;;;831581;559191,8373;;;;;;;;;383385;
27;1972;26;12589;;;878683;661004,4561;;;;;;;;;422952;
27;1973;26;12589;;;810348;701304,5062;;;;;;;;;422952;
27;1974;26;12464;;;805337;811728,8176;;;;;;;;;422952;
27;1975;24;11871;;;773836;914255,3552;;;;;;;;;422952;
27;1976;25;11935;;;735606;981782,0375;;;;;;;;;422952;
27;1977;27;11512;;;692652;1012460,42;;;;;;;;;422952;
27;1978;27;11512;;;786044;1276090,201;;;;;;;;;422952;
27;1979;27;10054;;;746241;1369340,063;;;;;;;;;462254;
27;1980;26;9754;;;670388;1563990,018;;;;;;;;;462254;
27;1981;24;9057;;;832608;2173317,611;;;;;;;;;462254;
27;1982;28;9336;;;961077;2866114,7;;;;;;;;;462254;
27;1983;29;9170;;;1043811;3414253,068;;;;;;;;;462254;
27;1984;29;8214;;;946357;3301644,01;;;;;;;;;462254;
27;1985;31;7880;;;909610;3376810,98;;;;;;;;;462254;
27;1986;33;8010;;;806480;3158959,519;;;;;;;;;462254;
27;1987;31;7386;;;621927,6249;2518633,887;;;;;;;;;513818;
27;1988;29;6384;;;538722,4992;2276289,765;;;;;;;;;513818;
27;1989;27;5668;;;517841,5035;2265407,596;;;;;;;;;513818;
27;1990;26;5524;;;575118,711;2496133,301;;;;;;;;;513818;
27;1991;24;5004;;;547765,9167;2480222,728;;;;;;;;;513818;
27;1992;25;5259;;16047;534714;2438975,36;16,82089348;;;;;;;;513818;12
27;1993;25;5259;;17464;706042;3305740,4;19,40746967;;;;;;;;513818;12
27;1994;25;5259;;18274;641505;3067555,35;17,46143476;;;;;;;;513818;12
27;1995;25;5259;;18055;691403;3377238,66;18,57747761;;;;;;;;541054;12
27;1996;26;5431;;19038;719497;3514021,26;18,31403288;;;;;;;;541054;13
27;1997;26;5431;;20389;795461;3921478,76;18,92061349;;;;;;;;541054;13
27;1998;26;5157;;19752;940832;4863977,48;24,88107973;;;;;;;;541054;13
27;1999;27;5372;;20106;748703;3764061,59;19,63054245;;;;;;;;541054;13
27;2000;27;5372;;20889;767160;3858470,76;19,52277657;;;;;;;;541054;13
